107	16	197	155	-51	-458	-258	-687	-370	-418	-254	229	377	109	-119	-23	-198	-185	-304	-84	
240	355	674	293	163	-544	-649	-801	-560	-793	-81	173	606	423	62	279	-9	-141	-207	87	
273	264	690	180	-171	-817	-849	-957	-1155	-1075	-101	237	1055	1640	560	661	26	0	-86	-67	
290	231	1925	73	-301	-1435	-1135	-1171	-1537	-1230	182	94	1171	1937	1364	840	212	-319	-407	-171	
261	322	1766	131	-62	-1191	-1078	-701	-858	-962	-414	118	972	1359	970	349	301	148	-526	-299	
248	99	776	-103	-76	-1291	-935	-304	-985	-456	-301	181	393	1161	1446	-40	170	-37	-481	-407	
49	-69	213	-343	-260	-374	-400	209	-296	-88	-115	-34	369	203	460	-46	-144	35	-267	-74	
-146	-221	-317	-279	0	-55	121	1167	352	215	-34	-87	-206	-865	-356	-499	-210	534	-89	96	
-236	-507	-434	-456	69	260	1999	2316	1824	605	-201	-323	-996	-2812	-1763	-1743	-353	551	522	437	
-267	-1224	-1048	-717	472	1250	3225	3620	3120	1842	-34	-546	-2148	-4469	-2890	-2564	-778	1534	1750	465	
-282	-1400	-2273	-1181	601	2431	4260	4477	3921	2909	0	-769	-2787	-5754	-3590	-2126	-1724	1893	1656	1561	
-753	-1825	-2302	-1428	448	2656	4605	4529	4279	2350	47	-728	-3384	-5809	-3852	-2550	-1357	2007	1712	1749	
-650	-1620	-1471	-1254	692	2292	2534	3345	3580	1961	-141	-574	-3106	-4152	-3343	-2509	-949	1028	1391	428	
-576	-653	-757	-891	277	1441	1464	1407	2455	1351	-154	-247	-2162	-2674	-1914	-2140	-673	463	700	411	
-208	-311	-365	-862	-137	292	567	225	614	191	-368	-80	-885	-906	-586	-178	-595	78	122	-15	
16	-159	0	-256	-232	-395	-75	-559	-7	-262	-210	181	-93	384	-99	248	-105	-250	-111	-230	
74	-7	935	73	-48	-1090	-1007	-1512	-1212	-821	-388	292	448	1591	1167	334	-54	-325	-540	-378	
147	239	1147	335	81	-1636	-1836	-2451	-1905	-1300	-210	355	1570	2268	1971	606	417	-455	-761	-267	
182	231	1023	352	-437	-1377	-1536	-2665	-2613	-1117	-241	513	2252	2862	2070	1150	239	-255	-444	-278	
-118	-83	917	335	-342	-846	-1336	-2167	-2727	-1131	-214	363	2435	2780	1692	857	-294	-267	-245	-255	
-5	280	427	393	-348	-774	-1250	-1299	-1594	-694	-141	458	1936	1970	937	419	-106	-274	-274	-214	
20	66	287	171	-232	-354	-1021	-715	-599	-402	-328	260	972	1211	554	-151	-275	-230	-126	-156	
-25	16	49	-55	-273	-334	-603	-658	-222	-309	-134	47	385	321	554	31	-169	-197	-178	-104	
