-363	-486	-258	-97	5	260	225	142	
-600	-871	-325	57	155	1143	316	218	
-674	-1194	-1093	-165	253	1352	989	201	
-1191	-988	-1239	-172	360	1370	833	436	
-969	-753	-902	-262	171	1021	868	605	
-146	0	-404	-330	8	440	-34	153	
516	886	507	-275	-296	-396	-1262	-190	
1536	2836	1930	115	-1486	-2470	-2254	-380	
1662	3086	2428	106	-1863	-3119	-2412	-339	
1356	2550	1948	246	-1167	-2571	-2053	-506	
888	1351	1112	296	-383	-1517	-1018	-380	
241	298	49	271	-55	-151	97	88	
-105	-478	-345	65	-21	138	267	24	
-260	-514	-697	-97	302	692	332	56	
-171	-620	-829	-62	832	1108	292	-116	
-407	-298	-653	-296	204	531	186	44	
-311	-374	-287	-97	114	391	137	28	
