8	-334	-236	-243	-179	-80	252	48	8	-34	-44	-81	
-90	-659	-532	-565	-233	-55	1160	202	132	66	16	-141	
75	-1295	-1018	-1239	-131	204	1492	478	153	152	-155	55	
-182	-1250	-1459	-1708	-207	57	1160	469	387	185	-64	-26	
-119	-1309	-1577	-1019	-262	-62	505	364	270	24	-26	-7	
-147	-244	-430	-187	-197	-213	89	-89	-86	-35	102	69	
142	275	390	649	-124	-572	-881	-1176	-292	-21	256	167	
159	1572	2478	2392	222	-1892	-2917	-2599	-406	-129	614	231	
360	1554	3194	2143	419	-2052	-2600	-2742	-435	-7	1040	419	
-70	1464	2943	1432	625	-1312	-1892	-2340	-606	305	470	127	
-105	475	1959	388	143	-717	-1300	-989	-14	56	408	167	
-314	175	315	-145	-56	-199	-219	32	36	56	-88	-7	
-190	-47	-208	-275	-21	106	236	227	72	-21	-296	-208	
-114	36	-409	-726	-104	343	1143	284	113	-149	-357	-255	
-238	-245	-319	-873	-241	409	1440	154	-41	-303	-271	-289	
-112	-327	-333	-668	-282	114	846	154	32	-223	-255	-289	
-161	-252	-179	-448	-358	81	584	257	169	-117	-236	-201	
108	-341	-309	-365	-163	278	337	121	-109	-176	-229	-195	
-113	-319	-534	-297	-207	90	73	32	-52	-21	-162	-168	
-49	-306	-408	-339	-28	-45	-5	0	-19	0	-148	23	
