-43	74	5	47	9	-57	-137	-239	-343	-95	112	80	151	134	109	52	
-113	318	150	82	90	-28	-288	-320	-402	-122	112	161	222	180	126	23	
-71	151	83	99	23	-186	-315	-348	-281	-179	-169	112	310	238	158	-126	
-8	84	216	134	90	-461	-383	-491	-374	-143	0	440	510	333	324	-73	
-92	-21	175	132	66	-727	-833	-679	-463	-305	24	600	775	238	442	-40	
-88	-231	98	80	-14	-611	-1341	-437	-380	-143	8	1551	1012	-21	513	181	
50	-62	77	-24	-194	-351	-1254	-185	-164	-75	64	1620	605	271	373	456	
28	-266	-62	-56	-287	-7	-131	-41	-14	60	117	192	39	-114	252	456	
-102	-173	-250	-286	-167	189	483	1090	833	129	-109	-464	-441	-476	-532	181	
-164	-321	-251	-506	-283	811	1482	2366	1944	379	-216	-1679	-1525	-1444	-1286	47	
-318	-317	-333	-1091	-325	1200	1869	3274	2517	429	-378	-2358	-2526	-2425	-1871	7	
-255	-294	-659	-1327	-318	1218	2835	3501	3351	981	-601	-2684	-3216	-2425	-2039	55	
-281	-301	-555	-944	-536	617	2150	2698	2952	670	-644	-2712	-3146	-2818	-1858	86	
-330	-270	-348	-458	-345	279	1359	2139	1233	360	-230	-1240	-2188	-2088	-825	78	
-309	-98	-251	-167	-228	74	-90	881	-157	274	8	-348	-497	-686	23	146	
-50	125	33	-42	-140	-145	-572	-294	-975	-75	370	16	318	39	521	275	
-29	251	129	174	-145	-344	-1254	-968	-1636	32	341	480	876	800	814	15	
67	351	58	-1	-7	-159	-1689	-953	-2254	-447	199	477	1520	1490	1049	-93	
75	163	25	51	24	-269	-1616	-1055	-2196	-251	426	648	1554	1490	898	31	
168	201	58	157	34	-165	-789	-89	-1248	-359	249	320	961	1153	561	31	
75	209	0	124	123	-165	-789	-137	-831	-393	88	184	518	850	379	346	
148	36	-105	82	74	-310	-644	-69	-501	-380	-41	235	374	480	86	243	
