-140	-159	-126	-145	-262	-185	-111	-496	-141	-128	-89	115	26	171	214	156	116	8	-19	
-7	-146	-185	-217	-523	-474	-289	-425	-415	-207	104	419	157	410	235	252	148	-60	34	
228	-139	-248	-554	-745	-529	-1234	-500	-400	-185	244	1732	349	1077	418	470	174	121	280	
27	-265	-478	-950	-881	-1396	-2243	-1399	-848	-185	148	1826	1059	2754	616	1267	174	296	87	
-131	-317	-448	-1046	-726	-2737	-2684	-2659	-2014	-52	472	1939	2755	5183	1915	1700	453	583	186	
-284	-658	-801	-1087	-976	-4109	-3803	-2045	-1699	-97	104	2278	3301	6747	3176	3262	1085	926	34	
-219	-410	-1021	-2441	-1806	-4503	-4466	-1131	-439	-52	144	690	3414	8385	4720	4842	1273	949	69	
-219	-304	-883	-2988	-2880	-4708	-3803	-171	393	8	-163	-23	1530	8536	5943	5501	1442	797	78	
-378	-506	-1131	-2113	-3180	-5622	-2763	1202	449	8	-1895	-577	419	7952	7129	5953	1517	719	200	
-312	-809	-1254	-2386	-3615	-5859	-2527	1957	808	332	-3171	-1079	235	9045	7299	6592	1950	470	226	
-345	-699	-1433	-3111	-3683	-6127	-2873	193	204	297	-2604	-622	26	9365	6470	6160	2269	850	531	
-166	-851	-1007	-2810	-3098	-6111	-2921	1485	253	393	-1753	-252	305	8442	6226	5350	2157	587	269	
-193	-1086	-870	-1429	-2323	-5433	-3220	-52	-163	550	-509	846	531	7010	5793	3808	1705	601	273	
73	-1141	-402	-1060	-2554	-4282	-2905	-193	-47	585	-163	1562	701	6351	4362	2472	1404	313	165	
-160	-357	-218	-1183	-3642	-3683	-3126	-311	-415	585	0	2109	1247	4053	1971	1587	1423	243	139	
-226	-284	-277	-1156	-2200	-2658	-2306	-104	-79	202	26	1826	738	3432	691	815	418	-45	-30	
-185	-212	-297	-453	-1357	-341	-808	-629	-415	16	183	1524	366	1134	252	566	17	-140	-273	
-60	-156	-245	-434	-530	122	-134	-489	-52	96	-74	1317	-15	497	315	427	-192	-259	-436	
