-44	-131	-47	-18	-8	-117	-233	-294	-544	-177	40	304	288	150	-27	
-78	-60	-46	33	-42	-172	-199	-253	-616	-41	72	480	462	79	63	
16	125	-28	240	80	-49	-136	-535	-946	-82	257	648	876	341	197	
42	159	66	248	173	-14	-630	-1156	-1104	-204	112	1245	1080	547	442	
-50	68	91	109	41	-296	-543	-925	-1205	-258	-21	887	978	783	1333	
42	-13	75	58	-21	-261	-367	-362	-1162	-292	163	470	487	238	915	
8	-112	-93	-132	-49	-7	-302	-48	-89	-251	-108	344	-201	-147	79	
-128	-126	-202	-264	-221	172	294	1021	712	-109	-284	-384	-1117	-672	-373	
-239	-349	-306	-340	-263	337	1552	2890	1562	80	-345	-1537	-1680	-1906	-742	
-495	-677	-333	-871	-770	723	2044	3886	2483	550	-630	-2684	-2751	-2537	-1467	
-260	-436	-541	-1150	-536	1076	2132	4025	3004	929	-297	-3236	-3935	-2733	-1955	
-218	-266	-541	-812	-492	687	1798	2523	2083	584	-250	-2925	-3667	-2719	-1620	
-197	-231	-363	-194	-318	90	972	1684	937	-3	-176	-1509	-1878	-1289	-783	
25	-98	-272	-56	-221	-90	8	268	-89	331	-189	-829	-553	-194	-74	
33	-7	-153	-42	-90	-214	-601	-852	-774	-90	-102	88	191	357	331	
33	175	-126	3	-35	-450	-1138	-1776	-1679	185	-75	563	741	1675	442	
-15	77	-35	28	-28	-727	-1428	-1517	-2139	-224	96	784	1181	1608	982	
5	72	83	174	-207	-440	-1079	-1343	-2211	-312	209	767	1622	1271	731	
-85	125	137	39	-144	-241	-485	-867	-1421	-48	233	648	1198	1305	418	
-99	69	111	124	-166	-255	-329	-477	-1219	-61	96	401	502	699	308	
-27	100	116	124	-56	-234	-283	-348	-558	-89	86	360	310	373	276	
