-12	-163	-254	-105	-35	-156	-222	-132	-365	-818	-260	-320	-156	-21	88	282	800	325	354	141	304	-14	-85	-167	-156	183	
-83	-120	-120	42	33	-585	-284	-726	-713	-1326	-1069	-306	-231	32	280	151	884	142	385	141	522	209	-157	43	-81	11	
-93	-113	-15	-132	-377	-1029	-414	-1312	-1850	-1602	-636	-846	-463	-189	640	318	1540	1032	1038	1012	954	101	154	11	-237	-72	
-206	-29	-183	-176	-384	-1546	-1960	-2514	-2331	-2327	-304	-731	-380	-142	430	216	1591	1484	1869	1541	1512	101	154	84	-97	-35	
-172	-158	-310	-525	-835	-2123	-2931	-4096	-2477	-2937	-780	-388	-95	-102	195	247	1473	2052	2302	2169	2677	1183	655	119	92	-30	
-184	-236	-352	-1122	-2663	-2995	-4168	-4916	-2375	-2255	-273	-334	193	28	205	63	1406	1450	2817	2152	3350	1933	1092	589	376	-82	
-348	-248	-1182	-1436	-3228	-4208	-5154	-4652	-1748	-1007	244	-232	500	-183	-77	-362	468	300	1969	2648	4252	2536	2550	771	692	-97	
-419	-507	-1212	-2242	-3926	-5258	-5477	-4125	-188	-630	326	-48	427	-260	-361	-976	-281	-107	1371	2185	4810	3482	3457	630	560	393	
-549	-447	-1392	-2749	-4847	-5983	-4918	-2924	-76	-315	423	56	136	-171	-445	-1018	-361	-811	417	1145	4942	5112	3992	148	341	211	
-390	-553	-1887	-3093	-5709	-6722	-4182	-1942	65	-199	423	243	51	-431	-229	-1455	-321	-1216	251	666	4252	5128	4672	17	324	87	
-383	-205	-1377	-3361	-6422	-6559	-3814	-1268	90	302	968	607	258	-530	136	-990	-441	-1774	-67	391	3136	3938	5984	1156	472	43	
-247	-357	-1182	-3585	-6378	-6663	-3270	-712	164	368	468	162	88	-155	-167	-751	-481	-1802	-40	282	2677	4378	6017	1969	595	-52	
-234	-417	-1107	-3884	-5753	-6530	-3270	-712	-154	65	374	-177	-95	-345	104	-469	-221	-1230	236	250	2693	4509	5434	639	245	-23	
-220	-311	-522	-3451	-5278	-6175	-3785	-1386	-131	-268	-27	-463	-34	-359	-147	-356	-121	-728	330	219	2365	5047	5093	481	350	131	
-227	-262	-282	-2391	-4357	-5243	-3873	-1430	-550	-514	-297	-558	64	-142	-221	-159	269	-326	556	1326	2578	4134	4818	1950	1788	341	
-213	-357	-401	-1809	-3807	-4504	-3976	-2631	-786	-978	-89	-1033	169	-60	-41	80	428	-147	1321	2846	3022	3759	3927	1893	455	113	
-114	-854	-507	-779	-2143	-3616	-4123	-3876	-1456	-2052	-342	-1377	-375	-223	40	95	666	426	2036	3176	3399	3351	1854	-74	157	323	
-185	-452	-443	-281	-1831	-3143	-3755	-4052	-2054	-2545	-592	-1622	-68	-129	-88	223	1843	1015	2518	3440	2759	2438	386	333	131	122	
-142	-205	-507	42	-1132	-1724	-2740	-3436	-2404	-2066	-520	-1722	-75	-48	-14	300	1877	1333	2734	3077	2841	683	487	349	122	91	
-32	-170	-202	168	-566	-1280	-1548	-2836	-2360	-1747	-823	-1751	-278	-122	-7	318	1507	747	2252	2350	1906	287	371	243	43	35	
-43	-149	-95	168	-335	-762	-1283	-1810	-1908	-1732	-1011	-1435	-149	-34	200	215	1406	580	2717	831	905	124	255	210	185	104	
-71	-149	42	31	-217	-251	-125	-1195	-1194	-1500	-287	-1219	-177	-122	-11	15	508	179	1803	188	265	-60	7	78	234	82	
25	55	74	-58	-217	-182	-174	-492	-454	-441	-508	-1090	-122	-131	-14	-74	206	205	1254	-14	70	-24	19	109	164	131	
25	27	67	-120	-147	-84	-49	-180	-28	-288	-212	-774	-224	-142	-106	-53	198	221	456	-60	0	-47	-15	61	183	54	
2	9	25	-113	-114	-195	-42	-194	213	-288	-338	-645	-116	-54	24	-228	142	-40	55	-7	-40	-132	-110	1	-15	8	
