14	-265	-395	-394	-42	-14	211	48	-38	
-7	-363	-915	-390	-255	-83	611	300	8	
-42	-383	-1003	-858	-234	335	1422	225	-7	
-351	-1280	-723	-1356	-296	797	1545	816	387	
-182	-1487	-1400	-1239	-324	278	916	781	622	
-342	-851	-1150	-390	-258	-83	501	625	256	
-212	-119	-340	-63	-234	-35	-81	-238	-34	
102	924	273	614	-227	-1065	-549	-1406	-407	
-84	1968	2049	1485	-28	-1819	-2166	-2829	-935	
16	2220	2299	1752	526	-2110	-2831	-3202	-606	
-189	1878	2174	1361	271	-1094	-2080	-2340	-380	
-147	1230	903	596	164	-369	-665	-903	-136	
-252	141	-42	33	82	-103	-376	89	-41	
-143	-56	-478	-290	-90	-7	163	399	16	
-113	-28	-603	-624	-317	302	523	302	-197	
-155	-200	-400	-697	-413	302	434	196	-64	
-224	-265	-374	-565	-495	147	427	340	33	
-175	-190	-208	-256	-413	221	407	137	15	
-84	-112	-257	-201	-131	57	366	365	-109	
