-5	-139	-113	-211	-182	-209	-310	-56	-62	-158	220	89	-14	
-80	-80	-123	-232	-280	-600	-405	-104	-176	108	578	219	16	
-140	-105	-64	75	-217	-718	-606	-536	-310	188	651	521	226	
-199	-135	219	111	58	-1206	-591	-990	-200	253	1318	1111	282	
-123	-64	219	92	-391	-1102	-900	-1151	-406	253	1160	642	533	
-107	17	42	-8	-301	-644	-1062	-917	-372	621	724	677	409	
-71	-64	-57	-117	-259	-91	-208	-159	-90	139	260	32	177	
-192	-553	-331	-141	-70	316	224	305	222	-427	-809	-1306	-89	
-319	-748	-626	-282	-119	996	2353	1556	123	-1413	-2917	-1880	-649	
-270	-1035	-563	-241	41	1014	2854	2037	131	-2226	-3249	-2613	-663	
-317	-372	-394	-391	293	1410	2424	1645	345	-1254	-1993	-1809	-478	
-240	-163	-345	-176	92	483	1190	596	271	-325	-1213	-803	-420	
-116	-43	-303	-183	-42	116	33	41	254	-247	-198	-204	250	
