-63	-43	-77	-210	-437	-222	-228	-304	-466	-130	-169	-143	26	16	95	142	114	149	-67	-99	-135	-57	10	18	
-71	-61	-106	-245	-269	-208	-256	-351	-775	-324	-224	-183	-7	-14	24	100	203	385	180	70	-13	-8	105	35	
-71	-22	-141	-168	-207	-379	-668	-594	-978	-260	-218	-218	-149	-60	18	150	213	839	258	109	23	-3	105	113	
-156	-41	8	-217	-306	-430	-565	-378	-1138	-621	-449	-319	-54	64	169	571	331	1354	235	281	62	72	113	39	
-248	8	-98	-266	-703	-402	-1239	-727	-1428	-1055	-1363	-502	-156	232	23	1944	798	2002	470	412	314	116	219	182	
-198	-141	-141	-426	-467	-532	-1884	-961	-1370	-896	-2010	-224	-365	42	135	2635	1049	2684	1706	1348	668	193	227	122	
-177	-218	-288	-433	-955	-812	-2719	-1821	-2313	-1762	-2455	-332	-220	168	223	3055	1383	3083	2780	2447	1150	208	516	26	
-174	-176	-274	-391	-1383	-2504	-3583	-3716	-3575	-2744	-2513	-706	-351	120	-14	2584	1567	3249	3028	2808	938	742	630	341	
-120	-627	-645	-895	-1605	-3402	-4506	-4095	-3415	-1921	-2067	-278	-359	-27	-134	1625	747	3183	3688	3694	1770	898	455	312	
-99	-429	-585	-1385	-2478	-4447	-5194	-3672	-2545	-369	-361	387	-35	-162	-436	867	23	3133	3771	3957	4248	796	429	122	
-226	-359	-1212	-2232	-4326	-5448	-5795	-2127	-1703	114	381	843	265	-148	-1850	-181	-167	2219	3209	4055	3857	1676	429	175	
-283	-542	-1585	-3346	-5095	-7008	-6205	-1165	-833	1405	2031	2534	402	-310	-2216	-1612	-1746	322	2037	4219	3987	4154	815	166	
-177	-443	-1764	-3554	-6130	-7612	-6044	-888	-357	2401	3334	3518	876	-222	-3287	-2607	-3169	31	1558	4236	4802	5320	1023	271	
-163	-357	-2093	-4268	-6397	-7685	-5853	-480	171	3903	4427	4519	979	63	-4259	-3589	-4187	-80	1260	3973	5993	5223	1780	192	
-417	-432	-1988	-4060	-6352	-8156	-5736	-742	24	3606	4097	4571	1219	-376	-4428	-4262	-4215	-219	1211	4072	6025	5482	1799	324	
-884	-1122	-2331	-3124	-6056	-8671	-5971	-1515	-350	1807	3195	4070	687	-424	-4062	-3533	-3378	-179	1326	4449	4705	6163	1269	35	
-839	-927	-2078	-2707	-5539	-8671	-5868	-2200	-891	1160	2153	1965	273	-195	-3047	-2383	-2388	110	1888	4630	4493	5466	626	87	
-733	-549	-286	-1861	-4252	-7759	-5678	-2827	-1747	782	208	1430	8	0	-1906	-301	-881	1421	2846	4449	4558	3360	516	551	
-613	-359	-351	-1118	-3350	-6478	-6190	-3439	-2719	-157	-55	860	-203	-238	-821	47	-240	2601	3606	4006	3922	2307	778	767	
-339	-338	-316	-1177	-2389	-4315	-5546	-4066	-3111	-1329	-1349	-28	-217	72	-21	516	881	3449	3853	3858	2357	104	392	61	
-225	-319	-241	-820	-1783	-3196	-4301	-4095	-3735	-1791	-2038	-129	-118	200	199	1254	1751	3748	3622	3235	1395	897	625	276	
-156	-223	-134	-147	-851	-1754	-2850	-2739	-2922	-1358	-2082	-373	-324	208	690	1086	1500	3415	2763	2792	481	92	338	306	
-163	-282	42	-112	-167	-782	-1649	-1646	-2052	-1199	-2096	-678	-359	352	656	508	1517	2534	1690	1889	-158	-53	332	122	
-149	-108	16	167	-63	-146	-1327	-990	-1370	-881	-2355	-578	-270	88	622	333	1417	1437	297	335	64	58	162	-52	
-149	-95	-36	167	-14	-132	-653	-97	-1254	-519	-1995	-292	-120	192	1114	285	450	456	-80	171	-97	-13	20	52	
-92	-85	50	75	-28	-85	-235	-120	-325	-41	-745	-163	-108	152	605	206	292	306	78	-12	-100	-33	-15	19	
