-248	-41	-347	-393	-189	-378	-905	-350	-340	-186	-288	-258	-97	190	201	105	227	169	-163	-51	-30	
-176	-53	-68	-454	-502	-615	-976	-392	-419	-133	-381	-356	23	348	639	420	463	412	26	8	8	
-115	-125	-179	-271	-801	-603	-1723	-532	-1369	-538	-395	-422	31	286	1420	604	1334	385	349	52	165	
-281	-238	-252	-414	-943	-1353	-2343	-1177	-1606	-1149	-906	-471	-204	1214	1912	1164	3317	280	367	253	173	
-191	-294	-517	-190	-1626	-2443	-3104	-1373	-2220	-1163	-616	-316	-33	1514	2044	2052	4885	903	1030	174	156	
-62	-381	-731	-177	-2209	-3675	-4188	-1864	-3350	-843	-225	101	240	502	1799	2903	5697	1941	1898	375	288	
-151	-437	-1018	-535	-3020	-4242	-4794	-1906	-3127	-451	-27	226	85	564	1118	2525	7019	3432	1860	583	383	
-499	-594	-1636	-1564	-3561	-5559	-5118	-2719	-2499	-67	321	327	-184	38	604	2204	8172	4584	3068	1017	532	
-387	-314	-1564	-2165	-4401	-6224	-5654	-1976	-1885	1238	930	347	-189	-477	446	1788	8625	5434	4521	1337	978	
-343	-308	-1550	-1865	-5354	-6578	-5865	-2102	-560	2418	2350	215	-440	-2227	271	1731	8568	5962	5068	2695	620	
-261	-437	-1679	-2151	-5240	-7159	-6485	-1850	-193	2335	2433	396	-400	-2282	-134	1259	8644	6132	5012	1922	1524	
-369	-348	-1837	-2308	-5041	-7258	-6527	-1514	-588	1537	1772	593	-1197	-1248	-141	1391	8304	6604	4332	1715	803	
-338	-535	-2053	-2522	-4785	-6451	-6584	-2018	-1565	590	1112	839	-950	-582	254	2355	7548	5604	3596	1639	532	
-302	24	-1564	-1936	-3561	-5360	-6429	-2537	-2667	78	219	226	-250	-203	1250	2279	6245	3810	2974	621	349	
-325	-89	-932	-1421	-3177	-4596	-6119	-3448	-3211	-425	-199	-106	-66	510	1685	2903	5565	2658	2181	206	445	
-329	-314	-354	-1150	-2266	-3364	-4738	-3042	-3825	-1815	-975	-119	561	2113	2196	2922	4734	921	1841	209	253	
-169	-35	-279	-1078	-1512	-2245	-3498	-2369	-3978	-1773	-1624	-86	318	2016	1496	2033	4167	-60	944	-15	72	
-48	12	-48	-606	-658	-1212	-2145	-1710	-2890	-746	-975	-251	-145	623	1420	1504	2278	157	87	-37	17	
98	-10	-144	-298	-156	-475	-1483	-1135	-2332	-996	-879	-231	-60	456	1156	1145	729	113	54	-97	-72	
-96	-205	-152	-143	-217	-422	-807	-348	-1160	-663	-1099	-636	7	340	872	350	371	168	113	-141	-82	
-233	-127	-116	226	-99	-189	-525	-127	-560	-635	-837	-395	-132	533	604	359	133	78	-67	-20	17	
