141	-113	-23	-29	-130	-141	-160	-345	-110	-151	63	-130	-75	
-8	-94	-99	-87	-63	-422	-160	-408	-269	-247	-14	-81	-122	
-95	-12	-93	-9	-7	-260	-284	-521	-282	-124	285	-55	-53	
-4	-43	52	151	234	-327	-458	-682	-62	262	758	81	56	
76	-50	194	151	-52	-570	-341	-642	-227	417	545	316	282	
-14	-135	128	31	-21	-777	-753	-1122	-324	360	435	347	315	
-66	-219	-55	-134	-21	-703	-929	-1034	-234	8	244	373	146	
-116	-255	-269	-114	-58	-146	-271	-152	-55	-7	163	202	80	
-107	-285	-436	-176	50	1014	406	703	-97	-441	-795	-1033	-292	
-496	-339	-396	-183	242	1464	1995	1165	-207	-1326	-3148	-2469	-392	
-496	-568	-626	-182	368	1428	2299	1752	-76	-1805	-3177	-3116	-535	
-369	-135	-340	-182	343	1014	1673	1752	246	-949	-1950	-2196	-319	
-277	-226	-236	-122	234	550	903	1023	106	-499	-766	-1191	-217	
-277	-163	-254	-186	-126	-56	16	231	-186	-220	-164	-306	-48	
-85	-195	-264	-239	-245	-195	-111	-387	-207	-192	717	8	88	
162	-8	-177	-225	-321	51	-284	-682	-62	221	560	316	129	
409	0	-81	-155	-218	-200	-767	-829	-97	335	471	373	-7	
134	-135	8	-128	-196	-272	-1091	-551	-200	171	284	48	9	
6	-149	194	-19	-133	-376	-679	-448	-83	90	448	-34	-68	
-8	43	431	-8	201	-209	-631	-242	131	196	270	129	15	
-59	117	213	42	45	-14	-617	-159	197	237	179	170	-2	
