-263	-174	-312	-235	-104	-32	130	-123	-183	
-208	-258	-458	-283	-241	-62	464	-232	-177	
-189	-294	-547	-433	-303	-42	513	46	-6	
25	-181	-826	-712	-90	286	313	129	298	
83	-306	-1150	-1327	-55	106	326	399	395	
-440	-659	-782	-1005	-145	286	549	746	428	
-419	-792	-664	-682	-262	147	671	816	654	
-259	-167	190	-145	-172	-35	122	105	129	
-231	316	1494	471	8	-934	-881	-1076	-258	
8	1194	3176	1254	222	-1399	-1589	-2053	-506	
-70	1608	3122	1467	477	-1834	-2628	-3087	-492	
-133	816	2496	1236	633	-1732	-2397	-2570	-265	
92	308	1029	880	705	-1094	-1228	-1406	-82	
-161	66	-35	231	304	-151	-116	-368	-14	
-129	-174	-478	-387	263	73	423	-28	-68	
-147	-230	-471	-290	57	180	692	451	-102	
-189	-422	-885	-401	-152	81	828	316	-217	
-273	-146	-458	-565	-379	131	1213	73	-69	
-165	-42	-264	-639	-557	-96	1055	295	-21	
26	25	-195	-332	-365	-131	285	73	-102	
-73	-91	-208	-304	-220	-117	58	0	-158	
