-53	11	190	62	24	-354	-144	-300	-183	26	112	316	190	268	55	
-40	-28	273	49	-104	-307	-248	-327	-131	48	72	622	285	181	-47	
-28	325	298	190	-186	-441	-212	-544	-61	-13	236	501	492	221	94	
145	306	260	123	-159	-789	-737	-788	-319	16	128	656	579	379	306	
33	178	93	-49	-844	-1587	-1314	-1133	-520	-162	384	893	951	492	-40	
38	58	-14	-152	-305	-1399	-451	-585	-249	-26	384	622	254	211	-120	
33	-91	-146	-243	0	-247	244	-68	-244	-75	48	-134	-234	-56	62	
-28	-49	-305	-551	19	294	701	642	-116	-196	-316	-821	-602	-260	0	
-287	-91	-797	-858	334	1359	1824	1615	210	-277	-1268	-2005	-1233	-881	-199	
-377	-348	-1135	-1019	935	2396	3082	2309	387	-772	-2302	-3132	-2159	-1537	-358	
-426	-718	-1386	-235	1023	3099	3816	2882	877	-616	-2727	-4301	-2635	-1592	-213	
-294	-674	-929	-270	670	2677	3676	2153	342	-196	-2458	-3188	-2719	-1927	-54	
-189	-821	-517	-207	254	1412	2156	694	-68	-122	-1580	-1807	-1780	-1272	78	
-105	-718	-271	-159	41	163	448	-34	72	-108	-475	-335	-700	-281	-34	
251	75	-181	-196	-385	-425	-41	-573	96	305	-108	318	31	324	275	
268	206	215	-56	-358	-1326	-376	-1306	-95	361	480	927	420	418	196	
251	266	349	-69	-406	-1805	-2008	-1607	-447	289	1108	1520	1574	1149	-232	
108	108	778	66	-625	-1210	-1589	-1866	-414	361	512	1554	2534	764	78	
75	208	393	214	-596	-543	-535	-1047	-183	313	733	1266	1473	245	243	
-7	158	373	-56	-344	-311	-212	-400	-14	120	264	775	452	79	86	
-70	100	307	24	-248	-630	-478	-266	-41	144	152	521	293	63	-20	
