47	92	0	-21	-69	-289	-427	-164	-231	48	72	80	212	130	105	55	-112	-193	-400	
84	117	36	-5	-93	-303	-702	-458	-334	-91	80	328	366	238	181	62	-271	-86	-414	
51	-2	-63	-91	8	-379	-1007	-1011	-293	-156	48	750	548	420	245	-345	-284	-381	-328	
117	51	183	-91	8	-582	-1239	-867	-860	-305	-88	1773	656	520	647	-47	-129	-326	-291	
117	-91	104	-25	-56	-655	-1239	-1314	-846	-435	-169	1432	555	357	446	-100	-180	-297	-273	
109	-91	-3	-56	-138	-582	-702	-896	-510	-320	-88	1074	318	198	236	-47	-192	-213	-255	
-15	-70	-57	-84	-80	49	-240	-308	-218	-143	104	160	-134	-67	-22	-34	-225	-124	-197	
-93	-314	-70	-554	-145	328	163	480	357	-136	-169	-688	-1032	-336	-220	-126	-93	140	21	
-240	-508	-600	-856	-256	387	1640	2156	1910	307	-385	-1835	-2314	-1205	-783	-246	321	413	334	
-302	-1073	-1088	-1283	-380	1501	2132	3728	2604	429	-459	-2613	-3019	-2313	-1816	-226	1128	626	372	
-372	-531	-1162	-1371	-287	1271	3029	3658	3090	420	-331	-3038	-3428	-2579	-2457	-34	1260	1085	341	
-323	-370	-644	-1062	-352	652	2431	3344	2083	239	-359	-2642	-2441	-2495	-2067	283	930	655	93	
-302	-342	-333	-473	-387	65	1183	2261	1250	-141	-176	-1537	-1469	-1542	-1397	236	567	515	-119	
-183	-105	-251	-139	-375	-124	245	496	113	-20	-108	-404	-262	-381	-233	38	31	195	-7	
50	309	208	-91	-166	-193	-274	-260	-530	56	112	224	175	285	324	118	-251	-93	-135	
-29	335	224	190	-152	-1077	-804	-679	-1449	-210	96	504	826	934	442	7	-285	-185	-287	
69	159	166	313	-207	-1296	-1268	-1286	-1694	-177	257	784	1537	1557	998	-179	-478	-287	-236	
66	139	251	510	-132	-509	-876	-997	-1636	-177	402	682	1757	1271	563	78	-123	-185	-191	
-57	64	191	310	49	-358	-398	-852	-1162	-55	305	580	1198	833	252	181	-216	-201	-163	
33	141	208	200	-83	-344	-325	-355	-745	48	249	552	792	381	165	-7	-216	-198	-190	
61	17	-119	15	-35	-200	-247	-355	-601	8	138	272	279	31	142	23	-105	-136	-201	
