-57	-149	-149	-186	-330	-440	-496	-361	-404	-214	-615	-318	-443	-159	-95	384	215	934	189	393	219	27	-210	-196	57	
-207	-319	-120	-254	-316	-531	-541	-841	-800	-436	-992	-260	-458	-82	-14	568	639	1019	881	393	434	265	-8	3	368	
-121	-115	93	-366	-421	-835	-1472	-2077	-2045	-1704	-1935	-287	-731	-95	128	614	809	627	1417	1504	434	544	139	126	214	
-121	-110	-135	-472	-428	-1118	-2389	-3137	-3202	-1908	-1819	-273	-352	0	305	750	775	1692	1534	2501	1211	921	427	401	294	
-114	-284	-50	-1137	-1227	-776	-3542	-4432	-3422	-1048	-2052	-185	-113	331	209	682	182	1709	1801	3033	2499	2464	396	396	411	
-177	-225	-99	-1527	-2122	-2113	-4992	-4565	-3407	-407	-1341	-14	64	177	24	529	87	833	1233	3565	3391	3629	1395	193	411	
-136	-184	-240	-1302	-3152	-4134	-5687	-3814	-2763	-358	-615	309	160	78	-183	328	15	365	355	3000	3820	3941	2911	696	306	
-159	-259	-477	-1827	-4167	-5070	-6042	-3549	-1942	-124	-405	811	295	161	-216	0	-483	47	-80	3133	3473	4581	3580	882	445	
-304	-213	-703	-2667	-5227	-5813	-5258	-2548	-932	213	-220	933	48	-9	-405	-317	-666	-241	-253	2019	4118	4777	3417	2178	473	
-928	-474	-944	-3012	-6063	-6675	-5154	-1665	-448	444	-21	406	-28	-121	-412	-195	-962	-481	-895	1171	3820	5056	3710	3004	490	
-1110	-475	-899	-3387	-5481	-7299	-4726	-1194	-228	129	203	236	-211	-236	-502	-404	-821	-336	-1258	889	3077	5483	4884	2939	429	
-700	-610	-854	-3582	-5645	-8057	-4400	-561	-76	70	223	68	-347	-109	-487	-269	-1187	-55	-1467	472	2796	5122	5031	3409	446	
-377	-686	-1306	-3747	-6317	-7492	-3927	-561	-56	263	73	-239	-300	48	-359	-411	-1004	-47	-700	354	3143	5007	4688	4024	534	
-292	-549	-1306	-3612	-5526	-7418	-4445	-1180	-375	-73	-42	-48	-659	-251	-331	-411	-708	7	-46	495	3622	4597	4509	3344	709	
-143	-369	-989	-2607	-4421	-5947	-4785	-1739	-595	-302	-117	-340	-1219	-61	-297	-290	-181	349	15	1072	3606	4679	4085	1951	245	
-271	-674	-1080	-1917	-3406	-4996	-5036	-2284	-1825	-421	-350	24	-1535	-116	-230	-74	188	865	480	2185	3837	4302	3596	974	405	
-313	-539	-733	-542	-2481	-3465	-4282	-3167	-2631	-625	-891	-103	-1004	105	-223	-14	143	2045	597	3166	4332	4072	2080	611	229	
-271	-383	-492	-987	-1645	-2752	-3853	-2813	-2924	-1427	-1573	-308	-1219	-323	-129	136	382	2315	1032	3465	3919	3301	629	386	140	
-121	-227	-297	-415	-749	-1950	-2981	-1901	-3334	-2025	-2095	-342	-1320	-48	193	286	351	1995	1684	3465	2796	2103	520	188	0	
-39	-121	-149	-29	-256	-954	-1842	-1415	-3129	-1894	-2124	-451	-1090	-34	217	464	368	1978	1015	3365	1789	1134	217	114	107	
17	-38	25	-46	-253	-426	-910	-1253	-1810	-1325	-1805	-423	-716	-176	136	353	406	1591	932	2651	831	-64	10	78	57	
-57	-71	-184	-111	-190	-377	-629	-650	-1195	-262	-1108	-389	-340	-89	-21	408	247	1288	798	1288	329	218	-58	131	86	
-22	-64	-100	-22	-71	-189	-526	-326	-624	-261	-470	-205	-204	-95	16	448	223	539	173	346	125	-40	-276	-33	91	
