-77	43	140	139	-158	-123	-340	-300	-243	-148	-155	87	165	196	282	180	217	205	113	-163	-184	
-56	29	115	172	-194	-355	-504	-481	-351	-290	-219	-174	181	385	381	405	156	103	-15	-348	-259	
-21	16	116	12	-254	-621	-1148	-1293	-886	-249	-91	246	252	806	454	937	139	69	-111	-241	-285	
53	149	525	16	-357	-708	-1837	-1908	-943	-357	-141	206	365	689	847	1069	303	185	-83	-218	-498	
321	414	296	-124	-557	-578	-1981	-1350	-801	-189	-168	261	316	566	1145	1348	341	340	-185	-304	-416	
141	237	144	-110	-789	-535	-1234	-907	-260	-108	215	341	110	448	470	872	531	425	-304	-335	-234	
8	24	-31	-282	-717	-665	-1004	-306	64	248	438	258	15	-100	-133	397	489	-85	-311	-540	96	
-167	-181	-196	-392	-1210	-512	-616	129	209	448	326	238	-47	-266	-395	-145	101	-3	254	-56	-15	
-223	-333	-180	-427	-456	195	397	331	704	631	231	206	-54	-524	-1058	-251	-800	-281	788	78	236	
-355	-591	-712	-220	-90	479	1562	774	944	665	119	-41	-147	-954	-1583	-760	-1839	-634	928	402	490	
-481	-635	-1547	-337	262	1667	2552	1585	1081	938	183	-80	-267	-1107	-2812	-1845	-1812	-2091	1534	1788	1107	
-411	-856	-1693	-172	445	2523	2326	2517	1287	1279	167	-194	-449	-1065	-2840	-2271	-2195	-2431	948	1863	1107	
-629	-1047	-1957	-21	1464	3047	2847	2241	1339	448	-61	-394	-400	-1093	-1776	-1942	-2755	-2064	1534	1939	1296	
-313	-900	-1415	-21	1306	2750	2708	1775	394	290	39	-301	-700	-857	-1707	-1900	-2741	-1751	1080	1542	2165	
-272	-929	-1283	-502	902	2453	1458	1723	233	280	183	-348	-293	-941	-1666	-1777	-950	-1262	551	507	1353	
-42	-423	-1019	-392	270	1370	267	1050	88	-54	-101	-173	-213	-411	-671	-1103	-473	-641	77	17	297	
23	-153	-76	-282	81	285	-157	808	88	-249	-74	-27	-85	-73	-238	-293	-335	61	44	-163	-119	
283	182	173	-241	-165	-69	-1119	-68	-223	-277	-140	-27	-27	86	86	-20	-230	125	-44	-430	-429	
291	285	346	-35	-295	-273	-1837	-610	-601	-319	-181	3	126	251	407	757	419	471	87	-195	-126	
175	323	578	337	-439	-574	-2110	-1278	-1299	-532	-128	95	316	535	649	839	579	236	34	-105	-205	
275	394	631	485	-165	-369	-1593	-1607	-1000	-631	-175	-14	221	590	1012	1331	318	179	-80	-202	-191	
316	348	400	386	-32	-335	-1191	-1021	-658	-390	-188	134	126	267	880	1446	652	448	-71	-331	-326	
-28	-104	-7	386	-14	-144	-1033	-1064	-297	-315	-161	-4	47	173	321	593	396	-249	-199	-246	-134	
-146	-101	58	361	180	-96	-745	-481	-48	-158	-94	-34	-34	56	189	319	365	-34	-116	-200	-60	
