76	118	-50	-26	-167	-215	-187	-111	6	440	162	201	
22	118	3	100	-174	-534	-242	-154	-137	304	16	64	
-135	-70	60	125	-292	-415	-404	-124	-62	898	295	48	
-142	-106	185	-87	-807	-430	-595	-62	-14	557	219	218	
-37	92	157	150	-1058	-591	-1049	16	188	1125	729	549	
-29	148	201	-133	-925	-370	-1181	-489	515	1405	243	193	
196	161	46	-217	-1295	-437	-917	-742	368	811	235	91	
125	76	42	184	-258	99	-138	-124	49	-28	-123	-83	
-50	-155	-8	284	516	1243	525	8	-688	-896	-1665	-258	
-142	-450	-358	268	1716	2675	1432	-42	-1689	-2109	-2340	-578	
-269	-434	-585	150	1968	2800	1894	123	-2168	-2729	-3001	-578	
-342	-429	-1197	125	1140	2943	2001	337	-1602	-2369	-1550	-492	
-99	-387	-137	33	888	1136	1129	296	-920	-953	-266	-387	
203	-155	-155	-447	-42	282	99	16	-206	-55	-82	121	
128	33	-127	-310	-216	-451	-359	-7	139	489	154	137	
186	100	-71	-182	-200	-537	-463	-138	376	968	267	114	
76	253	50	-147	-378	-1032	-917	-152	204	524	219	-3	
154	180	-50	-280	-393	-664	-829	-502	253	302	73	16	
8	70	42	41	-459	-347	-609	-186	24	141	57	48	
65	50	129	-30	-541	-402	-401	-207	-62	41	-34	46	
