-119	-40	-52	-92	-113	-197	-203	-272	-222	-463	-455	-615	-280	-300	-102	-115	296	342	206	714	141	94	-66	-65	-21	156	66	-25	
-53	-42	-57	-34	42	58	-224	-585	-900	-1181	-399	-1065	-451	-442	-339	-122	544	414	396	898	377	227	437	141	125	254	210	-23	
68	-15	-28	-29	312	286	-342	-851	-2151	-1459	-596	-1718	-1112	-788	-231	-129	870	521	901	2019	872	880	658	411	126	107	-119	-104	
30	6	-8	152	346	227	-672	-1457	-2298	-2235	-611	-1863	-953	-1191	-285	-95	1279	690	867	1835	1786	1871	1249	528	335	169	-45	-33	
-10	-30	-22	263	134	42	-776	-1975	-2210	-2470	-582	-963	-151	-1018	-359	-88	818	414	800	848	2252	1921	1824	411	364	192	-52	122	
-79	-93	-15	33	-113	-162	-1281	-2182	-2534	-1766	-407	-238	-286	-645	-298	-162	248	87	468	324	2102	1673	1807	512	316	-60	-22	166	
146	-185	25	-104	-218	-898	-2098	-1605	-1857	-1049	82	-100	-110	-347	-75	-41	80	-67	261	110	1471	1046	1463	1297	448	134	62	57	
23	-172	-234	-255	-507	-1884	-2247	-1354	-738	-639	444	220	130	-300	-89	48	-58	-235	31	-309	157	227	741	791	1141	440	105	157	
-75	-292	-440	-1170	-1572	-2257	-1549	-215	0	8	351	409	391	-48	8	1	-122	-369	-301	-644	-285	-185	210	264	2145	381	253	142	
-15	-399	-580	-2044	-2577	-2645	-1088	41	431	190	546	761	489	56	-68	-120	-357	-652	-608	-1300	-358	-519	-86	-256	1057	683	465	175	
-163	-427	-928	-2918	-3147	-2779	-924	266	1709	863	617	1254	933	365	-175	-301	-364	-1342	-378	-1327	-1357	-1030	-787	-269	1659	1591	692	376	
-122	-821	-1579	-2526	-3177	-2914	-308	200	2263	1610	1341	1131	1108	798	653	-544	-1070	-1751	-1023	-1300	-1315	-1790	-1007	-446	1724	1912	1221	358	
-436	-669	-1140	-2602	-4167	-2958	226	744	1870	1058	1271	1043	1964	1545	567	-1028	-1877	-2033	-883	-1230	-1260	-2191	-1145	-978	1805	1988	2260	306	
-379	-328	-1488	-2526	-3792	-2928	-446	408	2424	827	1076	1535	2645	1441	860	-872	-1934	-2343	-799	-602	-1454	-2121	-1708	-1114	1052	2725	1561	752	
-250	-185	-1125	-2180	-2787	-2555	510	690	2174	720	1253	515	1457	868	567	-297	-1693	-1793	-813	-449	-1773	-1569	-1557	-309	464	2158	1145	645	
-172	-121	-1352	-1984	-3102	-2675	100	100	1762	631	1430	352	846	712	636	-32	-1325	-1624	-602	-658	-1024	-1790	-732	155	595	1742	1032	691	
-65	51	-1533	-1698	-2262	-2466	-280	-28	1351	454	988	691	1055	348	145	-41	-305	-1117	-448	-333	-372	-1113	-316	217	247	3028	1070	0	
111	34	-898	-1652	-1977	-2690	-939	-526	331	74	281	237	758	202	61	-34	-229	-596	-434	-297	-206	-229	-191	458	603	1326	691	-60	
-17	-157	-185	-396	-1557	-1346	-2098	-1457	-160	33	-131	-42	-35	-7	-68	-27	40	-161	-207	-213	-47	235	163	417	502	437	201	-50	
-67	-143	-64	-106	-373	-839	-2514	-1990	-797	-565	-1179	-405	-103	-177	-100	72	208	47	-147	-207	1288	616	724	548	390	289	-60	-63	
-36	0	52	127	262	-470	-2499	-2493	-1371	-1752	-1675	-480	-328	-449	-224	32	208	374	396	181	2285	1194	1545	240	222	166	122	-104	
-14	41	145	467	574	-267	-1370	-2522	-1783	-2162	-1967	-1341	-280	-688	-170	32	496	453	480	898	2401	1970	1807	194	108	32	-64	-156	
-86	34	127	775	533	42	-924	-2078	-1474	-2235	-1952	-1558	-1228	-1076	-109	-75	528	809	766	1199	2152	1921	1512	326	74	-111	-252	-193	
-129	94	247	370	322	8	-345	-1132	-1651	-2118	-2054	-1602	-1083	-1191	-163	-156	568	707	1120	731	2335	1970	1184	256	-27	-178	-272	-200	
-129	0	221	293	152	-148	-168	-543	-650	-1620	-1107	-717	-737	-587	-427	-216	392	470	539	865	1936	1178	708	208	-66	-174	-363	-156	
77	44	136	203	143	-127	-153	-258	-458	-1430	-465	-644	-410	-328	-149	-141	88	446	349	714	1304	188	281	-63	-85	-87	-378	87	
