-148	-89	-137	-258	-310	-155	-104	-338	-413	-236	-243	-221	-230	-250	112	-338	224	207	247	208	146	335	8	233	343	60	-19	-118	-315	-81	
-198	-170	-258	-332	-383	-177	-207	-346	-998	-258	-284	-221	-265	-272	-197	-140	397	314	284	293	273	302	266	507	361	25	103	-62	-153	-81	
-325	-222	-214	-140	-413	-299	-177	-236	-998	-339	-412	-420	-214	-280	-111	18	239	211	300	379	275	335	402	645	378	145	25	-42	-154	-103	
-227	-244	-52	-89	-323	-428	-376	-683	-1265	-907	-1344	-905	-1665	-294	-427	-191	172	284	327	565	828	396	363	989	378	154	57	25	-133	-110	
-185	-136	34	-192	-361	-560	-1273	-1546	-1798	-1550	-2175	-702	-2135	-395	-278	51	180	336	760	1662	1070	1034	1050	2198	386	369	25	-8	-69	-22	
-126	-148	-116	-310	-317	-111	-1524	-1562	-3021	-2271	-2974	-1203	-1947	25	-338	233	163	465	1150	1736	2222	2502	2053	1530	286	232	17	17	-110	-49	
-104	-185	-37	-59	-244	-251	-2418	-2220	-3664	-2553	-2896	-1234	-2292	8	-515	302	94	603	1132	2015	2297	4527	3947	1809	898	481	111	145	16	-96	
-169	-187	-165	-266	-555	-634	-3391	-2722	-4511	-3274	-2739	-1046	-2025	-23	-658	0	-15	276	946	1662	1795	3988	4504	2644	2382	300	532	274	128	-93	
-148	-173	-170	-192	-1544	-1818	-4096	-3852	-3758	-2302	-2081	-523	-1258	-133	-192	-85	-37	138	198	844	865	2985	4727	3145	2920	777	704	343	85	31	
-164	-185	-468	-412	-2031	-2806	-5587	-4087	-3303	-751	-780	-331	-375	-190	-345	43	-184	70	43	-118	-272	2576	3835	2922	3904	2780	1985	523	257	214	
-244	-200	-472	-1260	-3223	-3983	-5932	-3679	-2159	-23	-346	328	-214	95	34	-44	-294	-180	-316	-118	-514	978	2015	2421	4312	3485	2615	587	933	214	
-273	-319	-273	-2908	-4652	-6086	-5493	-2283	-669	571	17	389	354	932	198	43	-1296	-177	-1763	-841	-703	34	395	1809	4052	5543	3820	699	1322	522	
-338	-530	-1144	-3646	-6049	-6133	-4646	-840	-420	762	-216	1218	1278	2779	659	25	-2563	-1344	-3655	-1608	-1266	-221	-45	899	3941	6303	5395	1365	1433	948	
-415	-891	-2149	-5169	-7257	-5819	-3955	-258	-96	1031	1614	2693	3853	4719	1945	-169	-2829	-2235	-5845	-2014	-2142	-587	-375	378	3254	5988	5988	2588	2118	818	
-509	-656	-2400	-5593	-7383	-6855	-3140	-148	381	1181	2997	3981	5029	5558	2505	-1055	-3361	-3440	-7299	-2765	-2657	-587	-404	120	2401	6044	7156	3070	2896	707	
-126	-1158	-2620	-5357	-7304	-7169	-3343	303	545	901	2642	4504	5234	5764	2579	-695	-3471	-5521	-7409	-3656	-2532	-824	-774	212	2698	5543	7731	3403	3044	377	
-259	-828	-2164	-5624	-7822	-6870	-3202	156	320	957	2100	3962	5701	5447	2132	-338	-3455	-5083	-7706	-3296	-2673	-949	-852	412	2642	6099	7508	3589	2525	368	
-332	-530	-1206	-5090	-7697	-6604	-3061	225	-170	1798	1147	2898	5010	4887	1908	-382	-2923	-4238	-5704	-2311	-2470	-59	-664	610	2624	5450	7416	3848	1877	240	
-192	-860	-939	-4007	-6535	-6604	-3783	-170	-457	1667	450	1498	4581	3880	789	-302	-2266	-3346	-3921	-1107	-1469	-59	-389	1066	3978	4838	5970	3255	1840	188	
-289	-310	-311	-2359	-5028	-5788	-4897	-840	-920	714	0	233	1670	1697	319	-15	-1499	-1625	-1872	-492	-279	51	68	1938	4998	4746	4635	1866	1229	205	
-170	-327	-339	-1542	-4291	-4831	-6136	-2001	-1986	207	-309	77	-59	765	225	-147	-1390	-632	-949	-184	2	309	790	2254	5202	4319	3857	1273	583	188	
-67	-202	-288	-930	-2815	-4234	-5712	-3067	-2958	-324	-280	-67	-710	242	-37	-162	-388	120	-590	413	163	1201	1941	2310	5945	3077	2170	1088	180	0	
26	-126	-295	-993	-1717	-3403	-4504	-3695	-3162	-1409	-420	-346	-1211	-37	-124	-8	-456	362	-89	713	689	2594	2795	3275	5481	2854	1855	343	214	51	
84	26	-111	-45	-649	-1410	-3563	-3663	-3241	-2412	-2065	-764	-2119	-331	-412	500	99	405	405	1104	1925	3282	3538	2996	3959	870	352	-286	51	34	
91	260	-59	-15	-148	-383	-2214	-3350	-2896	-3462	-3115	-1830	-2809	-302	-186	82	223	689	611	3206	2854	3561	3241	2718	2086	378	34	-197	-315	-22	
200	95	-38	-21	43	-114	-598	-2644	-2566	-3008	-2441	-1939	-2605	-368	-580	69	25	2290	1243	3243	2668	3876	2684	1976	267	180	-110	-220	-140	162	
8	-28	-31	43	199	-9	-361	-1499	-1626	-2114	-2316	-1140	-2574	0	-226	51	345	2029	1225	2741	1460	3300	1681	639	175	-103	-140	-179	-184	-13	
-15	-48	17	26	90	-64	-369	-530	-273	-1425	-2269	-1328	-1618	-771	-375	181	269	439	629	1216	534	2093	671	438	-103	-147	-157	-169	-381	214	
-74	21	-50	-236	-104	34	-59	-104	-295	-704	-1281	-574	-1164	-238	-243	-45	112	146	526	695	327	464	111	67	-50	-81	-169	-103	-99	57	
