14	59	-67	-70	-84	-252	-442	49	90	130	-16	26	
-113	25	-78	-83	-91	-416	-873	-186	122	334	99	48	
-262	0	31	-91	-112	-458	-770	-255	188	643	32	32	
-120	-22	123	-69	-306	-679	-756	-255	204	553	382	218	
31	169	252	0	-762	-635	-1268	-310	286	986	989	387	
32	25	112	-147	-467	-561	-1488	-365	311	1160	521	355	
50	16	-42	-273	-320	-517	-1137	-262	262	464	451	206	
-52	-99	-94	-84	-21	-21	-235	32	-7	-14	-68	-14	
-128	-317	-148	326	888	886	198	205	-427	-1343	-1320	-400	
-269	-570	-218	435	1842	2961	1325	246	-1196	-2470	-2398	-506	
-304	-567	-585	284	2256	2764	1894	287	-1573	-2585	-3317	-339	
-198	-807	-645	58	1824	2567	1592	345	-1210	-2932	-2642	-177	
-763	-507	-120	-63	450	993	952	296	-775	-1213	-1219	-170	
