148	-13	-85	-97	-133	-223	-409	-507	-241	-158	374	-48	-14	
56	-13	-36	-71	25	-362	-664	-1151	-330	-233	652	175	-129	
0	-57	-55	-52	-112	-348	-664	-1063	-344	237	1300	227	-68	
-45	-57	84	9	-70	-1043	-841	-1181	-303	849	1580	1024	96	
-22	118	169	75	-210	-600	-1238	-1078	-282	401	514	590	169	
-86	67	50	-86	-426	-585	-974	-697	-440	212	399	625	484	
-128	-85	-120	-192	-412	-167	33	-14	-62	-151	163	227	137	
-227	-553	-254	-148	-70	508	886	720	0	-427	-520	-415	-197	
-454	-914	-486	-316	-35	2256	2478	1183	-159	-1312	-2397	-1794	-935	
-298	-839	-987	-286	276	2148	2317	1379	16	-1602	-3423	-2656	-864	
-64	-311	-1182	-555	217	1806	2210	1147	419	-920	-2484	-2053	-563	
34	-447	-852	-167	-77	525	903	495	263	-427	-910	-1033	-359	
136	-149	-450	-216	-119	-140	41	-132	82	-220	-205	-238	-122	
-8	-57	-162	-127	-328	-393	-347	-221	-28	-48	301	-62	88	
-15	-73	-120	-152	-280	-600	-368	-375	-131	294	468	275	35	
-27	-99	-85	-78	-217	-762	-635	-609	-200	294	432	243	15	
-82	-92	-43	-104	-231	-969	-430	-858	-296	73	244	56	-75	
-85	-142	-103	-149	-182	-438	-355	-448	-124	40	152	16	56	
-86	-89	-162	-159	-154	-390	-363	-387	-76	24	309	-21	-22	
-27	35	194	12	-28	-188	-319	-290	-116	-48	29	-48	-109	
