-289	-298	-263	-330	-124	440	118	-7	-216	-6	-14	
-292	-395	-242	-259	-83	635	32	-204	-270	-67	-14	
-244	-517	-311	-130	368	1492	308	-48	-135	-147	-215	
-378	-1180	-525	-317	417	1859	729	153	-87	-169	-141	
-496	-1400	-536	-172	417	1440	1146	282	-196	-296	-101	
-895	-1695	-419	-379	245	521	816	654	-88	-145	7	
-223	-437	-180	-310	-83	171	8	48	0	73	223	
241	456	256	0	-862	-578	-1176	-305	40	216	302	
1122	2711	1272	24	-1413	-2527	-1923	-359	16	424	390	
1284	3230	1752	328	-2211	-2600	-2656	-649	112	472	271	
1752	3212	1396	279	-1297	-1762	-1866	-414	305	424	199	
1104	1762	614	320	-441	-809	-1277	-359	40	120	47	
