42	-8	-141	-154	-393	-464	-298	-344	-103	171	16	-149	
93	1	-64	-93	-195	-356	-187	-224	-213	383	-62	-177	
16	84	11	-148	-362	-576	-352	-152	114	676	162	-170	
-43	126	-15	-147	-614	-1003	-1122	-42	114	1213	446	96	
-29	287	193	-321	-762	-959	-1254	-152	253	1160	191	258	
0	130	88	-112	-925	-1268	-814	-434	171	130	275	80	
-212	-43	13	0	-299	-222	-138	-110	-62	-151	-143	-75	
-353	-486	8	184	275	903	239	-49	-601	-1112	-946	-89	
-276	-630	-141	242	1194	3194	1396	-62	-1718	-2903	-2053	-217	
-262	-463	-301	167	1446	3283	1752	-49	-2298	-2932	-2742	-312	
-71	-317	-241	326	1770	2997	1592	328	-1544	-1589	-1981	-231	
-43	-166	-92	469	1104	1673	827	493	-731	-419	-1148	-278	
169	-211	-211	251	125	438	-90	-7	-281	-219	-300	-122	
169	-36	-64	-259	-98	-91	-187	57	-233	195	0	-89	
-32	33	-85	-93	51	-575	-624	189	368	353	330	258	
-177	185	50	-77	51	-767	-770	-152	327	521	405	72	
-15	253	-36	-63	-230	-591	-387	-303	114	303	219	43	
8	73	28	0	-459	-374	-287	-227	-62	165	121	32	
127	109	75	-21	-244	-314	-325	-97	-42	301	8	40	
229	304	-29	-231	-258	-312	-325	-83	-69	37	-123	-62	
246	143	0	92	-209	-160	-408	-254	-179	40	-144	-197	
