-119	-146	-264	-380	-214	-7	440	32	145	
33	-174	-395	-477	-172	-35	300	184	161	
57	-279	-664	-917	-360	-110	782	243	218	
-157	-748	-1356	-1356	-241	131	1160	625	161	
-119	-851	-1503	-1268	-289	294	1178	208	137	
-280	-792	-1415	-975	-544	163	741	521	492	
-119	25	-132	-152	-90	-137	-14	-28	48	
0	408	886	507	98	-731	-997	-903	-210	
335	1950	2389	1823	222	-934	-1849	-1535	-463	
418	1824	2979	1805	427	-1645	-2195	-2742	-420	
209	852	2657	1592	575	-1645	-2715	-2096	-359	
-14	458	1476	827	452	-659	-1791	-659	-102	
-182	-119	420	16	98	-131	-253	-266	-68	
-266	-170	-271	-408	82	8	252	105	185	
-84	-23	-679	-463	8	90	529	284	34	
-146	-126	-826	-551	-159	-62	337	130	-122	
-259	-265	-709	-290	-220	180	247	24	-39	
-294	-300	-326	-214	-200	131	162	-21	-34	
83	-313	-359	-235	-142	-42	293	324	130	
-48	-195	-368	-408	-90	-12	122	251	161	
