-149	-45	-55	-74	-156	-193	-178	-261	-303	-74	-384	-272	-334	-101	-39	-64	182	147	79	136	329	433	484	216	0	-30	
-119	-112	-89	-134	-141	-229	-333	-436	-254	-278	-449	-318	-332	-192	208	81	338	236	130	78	208	450	304	95	-111	63	
-81	-193	-269	-203	-318	-362	-495	-1000	-282	-333	-1110	-339	-283	34	12	125	382	329	312	60	-23	138	190	-37	-96	-96	
-44	-134	-489	-89	-315	-540	-924	-1488	-911	-1055	-1691	-1266	-495	-23	29	325	860	538	924	468	195	267	233	259	-140	-109	
70	-8	-313	-407	-311	-858	-1711	-1755	-2169	-1653	-1581	-1109	-288	-288	104	286	1347	2456	1599	1718	242	207	216	337	129	52	
87	-60	-348	-488	-559	-1881	-2341	-2447	-2956	-2298	-2006	-747	-465	-792	32	364	1834	2175	2891	3029	450	121	320	406	432	69	
-67	-193	-267	-320	-968	-2857	-3804	-3816	-2956	-2140	-1817	-700	-259	-253	146	391	1685	2175	4295	4320	2149	975	588	643	493	190	
-622	-347	-559	-1407	-1079	-3628	-4733	-4933	-2846	-1826	-377	-590	-104	-413	30	34	1010	1557	3677	5013	4019	2078	1256	718	540	302	
-343	-315	-215	-1675	-2700	-5139	-4827	-4446	-1713	-898	-192	-222	-82	-146	-129	-443	-118	243	3808	4226	5292	3705	2695	1166	648	337	
-319	-355	-474	-2399	-4259	-5863	-5646	-3612	-244	-392	374	191	435	-443	43	-955	-347	-126	2366	3365	6040	5238	3498	2193	1050	363	
-274	-738	-1261	-2620	-5361	-6808	-4780	-2558	-15	200	1358	574	530	-713	-765	-1489	-1307	-806	407	2037	6302	7407	3667	2642	1143	475	
-30	-1085	-1261	-3139	-6322	-7579	-3584	-1897	-67	374	2091	2330	1293	-996	-1457	-2525	-1950	-1999	-30	820	5628	7725	4377	3538	1684	458	
35	-1321	-2033	-3596	-6857	-7831	-3490	-1205	458	1310	3181	3364	1706	-933	-2807	-4221	-2468	-2737	-133	251	6096	7631	4452	3819	2002	1016	
-89	-1400	-1639	-3438	-7298	-7910	-2844	-1094	1267	1649	3651	3552	2458	-619	-3216	-4457	-3316	-2674	-192	427	5928	8173	5349	4304	1703	501	
-252	-1242	-1718	-3391	-7345	-7863	-3143	-1220	305	313	3050	3063	2777	-210	-2760	-4064	-2453	-2486	-494	450	4618	7500	5349	3370	938	242	
-376	-974	-1372	-3360	-6511	-8351	-3521	-2605	122	183	2542	2067	2307	-446	-2195	-3593	-1683	-1968	52	483	4655	7407	5012	2717	1348	415	
-171	-304	-789	-2651	-4590	-6997	-3458	-3187	-347	-310	982	313	1688	-391	-1551	-2400	-553	-1105	1149	1793	4637	6341	6358	2137	975	380	
-67	-311	-274	-2163	-3708	-6351	-3678	-3738	-895	-662	121	-163	861	-435	-303	-1630	121	-508	1748	2074	5067	5182	5311	1446	601	181	
26	-170	-52	-1234	-2464	-4069	-3269	-4021	-2091	-1197	-74	-873	0	-177	-59	-251	1160	173	3265	3234	4319	4247	2807	363	311	164	
65	-101	-141	-824	-1519	-2967	-2970	-4367	-2908	-2801	-717	-1926	-45	-214	-27	26	1703	486	4538	4545	4207	3592	2209	51	-23	43	
23	-77	-82	-320	39	-1314	-2718	-4005	-2594	-3335	-1078	-2115	-177	-332	139	807	1685	1557	4894	4133	3832	1536	994	285	-37	150	
61	-148	-149	-216	-126	-1125	-2356	-2778	-2437	-3241	-1581	-2728	-229	-152	60	1126	2041	1613	4482	2785	2598	975	259	259	-45	-52	
43	-82	-252	-267	8	-399	-1601	-1016	-864	-2360	-1660	-1785	-496	-104	121	732	2059	1445	2497	2224	1082	502	285	268	-13	-118	
-171	-304	-400	-220	-155	-385	-303	-906	-470	-1197	-1251	-1659	-310	-141	60	234	1235	976	1599	607	632	-23	112	8	-155	-102	
