-63	-223	-409	-408	-179	-117	236	8	-75	
-7	-334	-782	-404	-179	204	968	-102	-122	
-82	-418	-1459	-551	-21	147	596	-28	-129	
41	-629	-1871	-635	-351	319	583	259	0	
-210	-614	-1415	-1034	-303	568	1160	486	436	
-308	-969	-1327	-433	-372	155	706	486	224	
-308	-230	-312	-97	-262	-103	211	-89	193	
150	233	423	400	41	-572	-823	-716	-238	
184	996	2657	1343	246	-1138	-2657	-1995	-363	
360	996	3337	1752	485	-1660	-2816	-2742	-506	
309	1176	2621	898	386	-1254	-1950	-2340	-441	
318	960	921	756	296	-427	-939	-1306	-380	
-14	116	-42	90	106	-192	-308	-164	-102	
