113	-28	-71	-45	-15	-163	-415	-330	-366	-274	-143	-124	-271	-601	-226	-191	242	168	200	135	198	221	-126	-72	-86	-139	-105	-30	
234	51	-14	-79	230	-113	-436	-779	-447	-526	-323	-235	-327	-601	-226	-252	307	176	320	358	404	347	236	78	70	-191	-123	-53	
71	35	-49	-86	-92	-262	-352	-512	-702	-1102	-385	-814	-200	-473	-171	-81	412	233	504	843	635	363	739	930	312	-184	-141	-44	
-87	-22	-27	-86	-248	-673	-582	-1286	-1534	-1457	-1047	-1415	-742	-920	0	19	460	1133	1551	1215	1322	998	1371	1359	396	-10	-72	71	
-202	-65	51	-228	-248	-824	-837	-1540	-2291	-2345	-2195	-2308	-1004	-1312	0	10	201	858	1756	1656	2247	1801	2534	2103	1036	425	317	96	
86	-87	120	-395	-489	-1773	-1797	-2660	-2589	-2892	-2651	-2543	-1019	-1196	236	-177	193	515	1449	1435	2365	2236	3482	3028	2119	357	208	-104	
191	-208	120	-278	-671	-1939	-2712	-3361	-2395	-2700	-2725	-2074	-1150	-760	-179	-144	129	361	1245	707	1827	2069	4097	3804	3022	575	470	165	
38	-108	-122	-715	-1670	-2421	-4032	-3376	-2277	-2049	-1459	-1503	-530	-347	-217	-179	-55	48	682	207	884	1818	3764	3853	3858	922	618	385	
6	-137	-450	-1171	-2684	-3265	-4962	-3346	-1445	-1590	-503	-1327	-310	-274	8	-300	-33	96	360	-67	428	814	2867	3771	4482	1933	1514	271	
-76	-201	-515	-1947	-3426	-4078	-4902	-2973	-895	-821	-187	-332	-152	196	122	-71	-99	-257	-122	-255	246	118	2568	3275	4991	3368	1384	271	
-80	-251	-1252	-2418	-3728	-5058	-4617	-2451	-461	-362	149	16	263	286	195	-22	-34	-986	-337	-638	-134	126	1487	2730	4384	3759	2550	525	
-267	-323	-2811	-2859	-4743	-5480	-4272	-1660	-49	33	1065	1041	2950	1834	684	-177	-949	-2579	-2061	-1286	-420	-340	174	1458	4006	3857	3814	955	
-267	-752	-2964	-3604	-5802	-5570	-3192	-1137	209	275	2102	2464	4931	3081	1545	-238	-1893	-3917	-3605	-2808	-1037	-1244	47	682	3858	4085	4915	867	
-409	-1166	-2994	-4532	-6771	-6308	-2637	-337	469	546	2854	3798	6398	4101	2104	-204	-2494	-4899	-4808	-3949	-1472	-1453	-107	54	3136	4965	5288	841	
-116	-1212	-2902	-5110	-7498	-6323	-2427	-241	611	618	3015	4278	7671	4347	2837	-293	-2251	-5624	-5516	-4386	-1640	-1662	-173	156	2398	5389	6001	891	
-195	-1105	-3193	-5049	-8239	-6760	-2067	-137	300	325	2854	3620	8378	4347	2069	-89	-2322	-5496	-5998	-3977	-1444	-1620	-252	305	2611	4395	6648	569	
-137	-1074	-3086	-4699	-8179	-6971	-3042	-540	44	208	2102	2677	6964	3855	1440	-75	-1479	-4870	-5063	-3075	-883	-1467	-133	765	2759	4020	6033	429	
17	-414	-2200	-3908	-7165	-6911	-3642	-1495	-440	41	725	1450	4860	2906	1562	-28	-621	-3518	-3534	-1850	-21	-755	70	930	3235	4248	4672	280	
-136	-199	-1558	-3133	-6029	-6459	-4452	-2346	-349	-146	365	165	3074	1394	968	-75	-468	-1953	-1466	-376	0	-220	872	2482	4334	3677	3522	359	
-148	-239	-493	-1977	-4576	-5660	-5277	-3481	-939	-585	-21	-331	581	376	415	-218	40	-687	-229	15	190	237	1471	3325	3990	2569	882	464	
-101	-115	-300	-1217	-2638	-4756	-5607	-4720	-1831	-1088	-222	-1356	-21	-268	97	-48	66	-149	176	207	396	965	2684	3506	3793	1150	843	639	
-8	8	-168	-370	-1094	-3159	-4932	-5451	-3109	-1975	-370	-2235	-296	-456	81	-136	325	353	955	1385	1372	1969	3332	4597	3301	676	511	359	
60	4	-8	-100	-411	-1954	-4152	-4496	-3658	-2788	-1430	-2704	-482	-992	-21	219	1171	807	1534	1961	2012	3006	3665	3705	2414	178	169	113	
-22	-44	-93	-32	51	-643	-2547	-3585	-3495	-2833	-2725	-2982	-1413	-1355	-294	-136	1343	1493	1995	2232	2736	3207	3282	2862	1545	408	162	115	
-72	-216	-120	17	62	20	-1002	-2734	-2559	-2359	-2681	-3231	-1077	-1674	-232	-334	1602	1373	1978	2587	2651	2805	2368	2466	462	-36	54	96	
252	-180	-186	42	162	-59	-359	-1077	-2187	-1812	-2019	-2440	-830	-1544	-96	87	1395	1167	1483	2113	2584	1918	1254	1574	280	17	55	67	
24	-173	-61	154	24	-57	-134	-689	-1162	-1635	-1224	-1693	-640	-1370	-48	-616	826	1116	955	1080	1978	1617	972	407	304	-60	10	56	
-51	-100	-36	46	-163	-184	-127	-225	-189	-807	-635	-770	-567	-1152	130	-69	484	447	344	622	1170	932	291	101	-20	-33	-20	162	
-188	-137	-36	-7	-199	-255	8	-31	-49	-355	-340	-712	-454	-891	-199	-62	145	201	264	414	150	284	15	-10	-73	-88	-14	96	
