-126	218	-196	-392	-297	-266	-288	-263	-266	-281	-352	-286	-45	-99	82	511	234	94	65	43	-81	-59	
-200	-62	-333	-304	-333	-215	-377	-273	-936	-318	-446	-421	-163	-89	104	581	121	104	34	-59	21	-154	
-118	-126	-355	-343	-517	-816	-898	-1000	-2209	-559	-603	-52	104	78	312	1973	1007	277	511	8	147	-8	
-296	-347	-309	-193	-1173	-1147	-1889	-2037	-2728	-1078	-1247	-273	165	504	1201	2797	1812	1008	1236	527	450	268	
-311	-336	-338	-510	-1488	-2735	-2502	-3641	-3215	-1376	-713	43	-141	361	658	3789	2392	2991	2321	975	493	199	
-131	-348	-669	-1428	-2605	-4466	-4012	-3782	-2948	-1078	-776	165	-185	152	338	4670	3590	4618	2975	2078	484	449	
-207	-459	-1645	-2372	-3297	-5551	-4515	-3232	-2351	-384	130	173	-594	95	-177	4482	4208	5890	4471	3050	1446	359	
-171	-392	-1724	-2467	-4225	-6495	-5600	-3106	-1046	583	434	217	-798	-851	-901	3640	3403	7387	6360	3312	2231	956	
-288	-748	-1519	-3112	-5201	-7910	-5568	-2084	-104	2702	1166	269	-1191	-2688	-2031	1336	3122	7518	7538	3667	2922	994	
-178	-1047	-1629	-2844	-5767	-8178	-5946	-1534	-23	4091	2236	607	-1568	-3348	-2658	433	2392	8453	8510	3405	3071	583	
26	-606	-1519	-2829	-6255	-7942	-6292	-1707	235	3772	2518	1188	-1395	-4007	-3443	225	2224	8603	8641	3984	2847	294	
-163	-1346	-1173	-3017	-5925	-7753	-6433	-1613	-111	3021	1880	701	-1206	-2735	-2674	546	2785	8883	8678	4321	2754	449	
-84	-480	-936	-1821	-5673	-6919	-6040	-3106	-952	880	641	255	-892	-899	-1010	1505	3010	9501	7743	3461	2436	484	
-385	-281	-511	-1160	-4273	-5504	-6103	-4207	-1989	-8	-200	-187	-401	-45	-302	3359	4245	8677	6304	3069	736	398	
-258	-237	-67	-229	-2542	-3726	-4672	-4097	-3545	-528	-1153	121	-41	547	714	4950	4414	6695	3705	1742	380	398	
-60	-126	-112	-156	-1913	-2956	-3587	-3924	-3985	-1596	-1671	8	300	1216	1688	5737	3440	5834	2115	1256	8	380	
-85	-94	-97	-186	-488	-1194	-2518	-3169	-3247	-1864	-1970	-251	17	1647	1464	4595	3103	2373	389	173	-324	216	
-100	-67	-80	-119	-148	-565	-1621	-1896	-2869	-1455	-1514	-281	-8	1197	958	2928	1512	390	203	8	-398	138	
-111	-8	-73	-60	-215	-480	-175	-1440	-1313	-905	-1530	-185	139	804	639	1767	329	130	25	-59	-434	-207	
-178	-149	-141	-110	-170	-226	-192	-428	-303	-779	-933	-163	86	217	312	868	69	52	23	-133	-434	-273	
