-210	-133	-471	-318	-193	-185	24	40	-48	
-294	-306	-478	-419	-138	-172	146	275	-89	
-133	-807	-1062	-580	-90	270	774	486	-21	
-217	-688	-1150	-1093	-55	352	1178	607	145	
-356	-955	-871	-1664	-62	229	1160	260	122	
-273	-969	-1047	-1107	-434	302	627	357	323	
-84	-63	-215	-242	-220	90	163	-48	-136	
-56	425	365	471	-124	-557	-679	-946	-475	
234	1572	2389	1983	-159	-1790	-2888	-1852	-578	
209	1968	3301	2410	139	-2211	-2426	-2326	-349	
58	1572	2621	1645	106	-1573	-1271	-1650	-506	
100	550	939	1023	-28	-731	-376	-1104	-265	
-77	91	74	123	-42	-288	-14	-34	-55	
-287	-202	-444	-366	-183	-144	415	259	72	
-200	-133	-582	-726	-179	532	692	451	56	
-175	-38	-915	-1063	-303	832	968	235	-68	
-126	-119	-1047	-697	-324	463	549	16	17	
-70	-237	-959	-433	-62	245	521	-116	-22	
-154	-348	-944	-373	8	343	209	-33	-21	
