-81	-333	-215	-298	-271	-309	-371	-407	-119	85	102	183	192	297	180	61	23	-43	
-160	-195	-270	-437	-343	-374	-578	-430	-60	38	61	279	218	463	454	453	-126	-141	
-114	-173	-232	-713	-1035	-1087	-854	-624	-60	68	446	671	1677	1298	392	34	-72	-74	
-118	-207	-166	-1376	-1268	-1825	-1180	-592	-200	484	770	1672	1375	1807	331	165	-22	-41	
-134	-220	-285	-1997	-2161	-2359	-2472	-750	-163	411	582	2766	1884	2769	1473	523	-96	-15	
-121	-340	-635	-2715	-3453	-3657	-2268	-655	-200	472	1072	4861	3431	4597	1586	1341	459	244	
-14	-379	-1759	-3475	-4511	-5613	-1615	-718	-282	181	336	5049	5449	6143	2246	1642	758	401	
23	-769	-2398	-4304	-5954	-6597	-1547	-533	-493	-306	78	4502	5751	8443	3490	2415	532	353	
-141	-1146	-2606	-5367	-6971	-5968	-1425	148	-378	-989	-363	3502	6053	9216	3829	3281	401	227	
-241	-1592	-2925	-6458	-7452	-6611	-497	-252	-777	-1320	-94	2615	5770	9424	4507	2622	898	287	
-221	-1300	-2787	-6044	-7479	-7404	54	-211	-682	-989	151	1992	5034	9631	4545	2848	616	426	
-328	-993	-2426	-5588	-7411	-7089	38	37	-587	-752	-304	2521	5562	8406	3697	2998	484	414	
-354	-839	-1246	-5091	-6572	-5134	-895	-462	-1234	-267	35	2955	5562	7048	3037	2302	375	384	
-181	-811	-968	-4276	-5693	-4382	-1493	245	-808	647	147	3747	4374	6313	2189	1473	366	276	
-239	-560	-788	-2356	-4085	-4450	-484	-97	-444	491	805	3785	3167	3674	795	1247	-89	138	
-47	-602	-226	-1555	-2367	-3712	-889	-119	-635	246	808	2860	2243	1901	366	410	87	42	
-174	-272	-338	-727	-1131	-1716	-1983	-67	-227	323	789	1351	1017	323	-229	-60	139	87	
0	-197	-257	-285	-303	-1238	-1425	-237	-42	280	140	690	-23	-44	-370	418	176	95	
-7	-286	-206	-152	-7	-1197	-392	-15	17	262	155	183	-25	-104	-79	331	52	104	
-81	-199	-226	-298	-331	-1005	-157	-8	201	210	161	69	-156	-117	34	33	46	287	
