-119	-108	66	-36	-83	-137	-96	-198	56	16	183	494	162	165	-93	
-28	-9	30	-69	-104	-138	-232	-245	-51	168	200	656	374	205	-93	
-56	-56	-45	-55	-91	-78	-301	-320	-183	144	200	673	476	-47	-100	
-28	50	8	-83	-124	-572	-535	-440	-258	-7	716	1012	1103	213	-14	
360	225	-104	-149	-248	-1210	-1257	-645	-373	-75	733	775	682	331	-60	
402	83	-146	-159	-83	-992	-492	-354	-306	-34	392	572	174	252	15	
268	133	-138	-68	246	-213	114	-41	-116	-115	224	-27	-247	-74	-169	
184	-140	-236	-221	509	327	1073	421	0	-317	-202	-708	-616	-742	-418	
-119	-703	-499	-194	882	1324	1824	2066	550	-331	-1636	-1934	-1373	-1341	-365	
-252	-807	-561	-304	1483	2044	3134	2743	964	-372	-2812	-3146	-2649	-1802	-193	
-398	-511	-458	-318	1200	3064	3886	3056	964	-445	-3392	-3244	-2299	-2346	-40	
-280	-348	-458	-283	1076	2607	3169	2049	273	-359	-2812	-3089	-2215	-1579	23	
-147	-348	-402	-325	281	1271	1527	677	101	-162	-1778	-1751	-1359	-783	78	
-126	-128	-104	-104	90	131	350	8	8	32	-744	-652	-348	-60	165	
192	66	19	-118	-262	-247	-226	-889	-109	160	-175	207	500	142	73	
268	170	11	-325	-509	-688	-679	-1607	-116	51	88	656	1675	371	78	
343	116	28	-187	-461	-1196	-1892	-1794	-373	72	432	1402	1726	1383	-259	
185	147	174	16	-248	-1254	-1632	-1248	-332	241	352	1757	1456	1300	70	
74	116	348	123	-241	-601	-636	-1119	-251	193	384	1029	444	505	173	
75	127	157	148	-220	-543	-260	-472	-238	72	307	398	182	347	141	
