-82	-119	-75	-90	-145	-220	-347	-188	-14	176	288	228	78	15	-153	-197	-220	-242	
-28	-35	-49	-118	-179	-340	-458	-279	-114	144	432	302	186	39	-219	-337	-273	-309	
41	58	232	-125	-207	-833	-708	-616	-305	193	480	809	325	181	-54	-199	-223	-237	
0	141	232	-76	-344	-1181	-1055	-1148	-414	104	750	809	500	450	-213	-213	-248	-223	
0	133	182	181	-317	-1239	-910	-1119	-305	160	921	775	682	372	-47	-189	-224	-237	
-50	-119	182	-145	-207	-818	-355	-1033	-320	0	472	673	190	211	110	-311	-221	-233	
-91	-47	141	-138	16	-199	-14	-487	-204	-108	296	71	-241	173	2	-199	-191	-143	
-112	-119	-167	-187	460	180	578	324	-170	-216	-256	-666	-602	-353	-73	7	249	120	
-308	-209	-561	-419	829	1552	2208	1441	476	-270	-1027	-2005	-1528	-1230	-14	533	494	256	
-377	-481	-555	-62	1218	1851	3361	2379	636	-459	-2160	-3033	-2411	-1983	-126	1012	905	497	
-266	-304	-554	-492	1094	2396	3554	3073	912	-331	-2996	-3484	-2663	-2095	-365	781	1118	326	
-230	-289	-723	-521	564	2115	2785	2500	912	-270	-3350	-3244	-2369	-1606	-120	431	921	186	
-140	-251	-388	-380	337	1236	1999	1806	256	-149	-2047	-1864	-1570	-1174	-213	352	452	124	
-98	-82	-153	-184	-55	122	268	194	48	-88	-588	-553	-560	-100	23	101	312	-223	
268	175	-21	-152	-727	-411	-430	-313	-271	152	152	159	182	426	-7	-340	-79	-251	
169	150	118	-111	-946	-992	-910	-1464	-149	217	512	334	564	865	39	-437	-356	-223	
20	173	456	-97	-538	-920	-1271	-1837	-251	458	784	1622	1204	1249	47	-331	-297	-289	
31	66	456	-28	-330	-586	-1358	-1694	-156	466	580	1368	1254	764	110	-230	-290	-281	
67	0	217	57	-303	-572	-1026	-1090	-156	168	324	1266	951	545	125	-186	-279	-240	
117	76	154	16	-344	-370	-405	-716	-48	-48	504	961	222	363	70	-229	-233	-237	
-39	-167	9	16	-234	-268	-287	-170	-75	-34	352	385	142	23	-80	-113	-185	-224	
