45	121	51	179	162	51	-57	-372	-342	-327	-326	-283	-202	-136	-69	-14	282	225	384	454	146	23	-47	-212	-258	-256	-163	
52	147	155	291	221	-78	-296	-376	-761	-422	-885	-653	-172	-100	105	186	436	687	1159	588	294	173	-259	-478	-373	-459	-300	
184	285	482	805	25	-29	-535	-854	-1459	-895	-1283	-1078	115	-194	268	438	468	1219	1500	1215	269	143	-279	-1113	-690	-786	-327	
260	280	283	861	290	-113	-1032	-988	-1757	-881	-1798	-1400	386	76	232	243	826	1030	1858	1774	699	411	-166	-1182	-487	-1073	-412	
242	294	551	1215	119	-372	-1437	-1257	-1341	-851	-1400	-1415	32	49	342	373	452	386	1858	1994	985	998	196	-450	-1007	-479	-352	
217	285	958	917	34	-462	-2202	-824	-746	-688	-1018	-712	-83	13	285	249	129	-41	972	1368	1120	1049	401	-257	-883	-718	-629	
339	398	1295	638	127	-854	-1977	-674	-266	-272	-430	-316	-76	34	205	210	-285	-216	384	893	1069	1116	490	-179	-1035	-1101	-530	
321	51	465	77	-100	-598	-1122	-155	100	-7	24	-108	-49	87	122	-48	-481	-644	-108	151	396	1099	623	47	-485	-759	-464	
63	-94	439	-278	-238	-325	-43	328	955	491	207	-90	115	73	-49	-259	-393	-957	-758	-422	-101	197	1121	913	0	69	-270	
-20	-123	-272	-1293	-248	-177	473	871	1679	1536	653	-7	18	-48	-130	-860	-298	-1000	-1339	-1455	-688	-247	939	765	343	202	-28	
-174	-430	-265	-1871	-29	178	1441	1581	1879	1608	1297	388	123	-151	-464	-1033	-637	-1455	-1820	-1596	-1654	-811	188	1128	773	282	69	
-144	-721	-1451	-1658	-86	738	2723	1708	2494	1374	1315	1272	776	-158	-539	-1665	-1207	-2039	-2019	-1892	-1570	-1509	-133	748	1906	85	216	
-360	-1381	-2001	-1901	204	1106	4042	1927	2838	1608	1172	1877	1554	0	-1791	-2254	-1092	-1996	-2146	-2314	-1612	-1802	-464	1062	2693	613	355	
-332	-1719	-2398	-1977	298	1162	4390	1945	2530	1050	1923	1841	1306	0	-1719	-2426	-1822	-1982	-2288	-2512	-1920	-2109	-705	1161	2267	873	581	
-339	-1519	-2230	-1734	119	1622	4298	2236	2512	906	1995	1663	1571	57	-1156	-1895	-2022	-1412	-1948	-1864	-1682	-2276	-1412	423	2004	427	502	
-44	-890	-2184	-1840	-227	904	3089	1927	1697	366	2245	1343	501	73	-560	-1334	-1622	-1071	-2061	-1920	-1401	-2095	-927	227	1873	411	224	
-288	-491	-1161	-1004	-390	517	1532	889	1697	618	993	987	312	24	-130	-573	-1064	-1099	-1849	-1920	-1570	-1955	-173	564	1118	971	347	
-159	-302	-422	-776	-426	110	448	462	1154	438	707	231	82	19	-14	-238	-864	-872	-1495	-1920	-1233	-588	39	446	343	629	161	
130	34	-79	-411	-645	-269	0	344	955	300	406	33	-138	-14	342	24	-393	-630	-518	-877	-361	23	149	266	-191	-237	-33	
217	129	94	265	-371	-824	-642	-197	284	133	0	-235	-214	3	407	275	-75	-223	-290	-27	55	126	432	-212	-283	-332	-157	
356	255	155	656	-277	-854	-1707	-1062	-252	-133	-222	-311	-300	-165	239	308	282	120	208	673	699	865	487	-285	-395	-459	-484	
156	204	77	973	-100	-914	-1632	-1913	-999	-570	-458	-653	-509	-103	407	312	420	426	852	1418	1035	1417	369	-492	-1145	-786	-667	
217	221	152	1420	179	-809	-1827	-2227	-1459	-1398	-458	-1034	-454	-110	456	729	636	824	1568	1808	1221	898	-160	-1610	-1625	-1470	-105	
86	311	471	1681	383	-311	-1242	-2540	-1697	-1664	-1592	-917	-771	-42	706	746	204	738	1449	1402	1187	497	-319	-1099	-1914	-1265	-340	
147	320	452	1290	264	-142	-642	-1630	-1504	-1635	-1180	-1005	-407	8	301	486	481	927	448	1249	1120	252	-279	-397	-1529	-348	-170	
199	216	232	656	179	76	-247	-898	-835	-1443	-381	-668	-420	-110	-62	292	371	378	290	629	571	229	-34	-699	-622	-125	-31	
165	-15	221	257	247	84	-15	-344	-391	-718	-312	-199	-269	-322	154	32	285	300	280	430	261	158	-166	-533	-132	-140	-44	
