-163	-274	-157	0	-91	-203	-140	-140	-251	-856	-265	-8	-265	-197	40	142	-221	328	198	224	134	-52	-199	-30	180	94	68	326	-4	-162	
-74	-204	-118	-18	-23	-147	-163	-295	-317	-479	-434	-236	-280	-184	-118	-2	-221	168	189	345	198	-177	-54	60	167	21	129	154	-8	2	
-74	-139	-100	69	182	-199	-295	-242	-251	-360	-390	-221	-52	-140	-199	190	-22	379	293	422	482	-30	103	77	197	33	68	30	26	-63	
-111	-177	-91	78	-70	-443	95	-126	-207	-317	-763	-133	-404	224	-405	-181	69	275	388	327	430	353	166	172	122	-154	-52	8	-103	-123	
-89	-8	-163	-86	-96	-243	26	-221	-236	-427	-873	-171	-686	224	-145	-124	-89	267	284	387	560	527	289	276	275	-3	-37	-92	-49	-103	
-100	52	-192	-163	-166	-457	-126	-735	-394	-840	-1124	-892	-937	-250	-197	-81	233	580	484	379	1467	974	419	370	60	-96	-60	-147	103	40	
-31	78	-303	-8	-254	-560	-1010	-1755	-1822	-1593	-1829	-1299	-1908	-170	-139	25	699	897	875	763	2062	2499	1163	223	25	27	42	-228	-147	0	
34	-79	-413	-45	-281	-1150	-1670	-1912	-2998	-2142	-2472	-1707	-1344	-324	-214	-147	596	1009	2291	894	2565	3410	2166	997	382	137	335	-31	-59	-279	
-52	-15	-383	-310	-229	-1809	-2423	-3073	-3626	-2236	-2033	-1817	-1501	-412	-265	-89	535	878	1881	1080	2453	3354	3040	2074	370	498	464	155	17	-242	
-74	-111	-792	-750	-1034	-2704	-4040	-3356	-4065	-2017	-324	-1519	-1031	77	-92	250	319	345	1136	801	1783	2852	3709	3579	2368	1641	670	171	283	68	
-155	-336	-870	-1457	-2415	-4023	-4871	-3246	-3579	-1264	-81	-1346	-434	458	10	95	17	-37	491	370	294	2034	3561	5196	4095	1493	1344	558	472	300	
-296	-207	-1451	-2320	-4017	-5216	-5060	-1928	-2057	-45	17	-420	86	170	26	103	-147	-449	-15	34	146	658	2724	5400	5637	3256	1622	438	278	92	
-362	-89	-1609	-3247	-5336	-6158	-4479	-719	-1226	199	172	190	311	441	-177	-271	-552	-618	-368	-74	-323	620	1163	5140	6417	4426	2475	524	481	42	
-622	-418	-1216	-5006	-5760	-6330	-3867	-266	-126	746	285	1181	905	938	-295	-458	-2646	-2135	-2063	-206	-1012	17	-81	4044	6491	5577	3663	592	1670	583	
-732	-842	-2158	-6373	-6341	-5530	-3129	216	138	735	956	3405	2941	1516	-111	-530	-4040	-3262	-4504	-551	-1387	-470	-531	3672	6584	6282	4331	1000	1874	902	
-779	-481	-2378	-6247	-7362	-5216	-2062	1074	494	1101	2022	5723	5033	2954	311	-581	-4384	-5579	-5536	-1594	-2279	-748	-828	2464	6417	6597	5221	1797	1151	154	
-1203	-1094	-2897	-5855	-8414	-4604	-2266	1224	988	1550	2321	6395	5220	3813	494	-669	-5151	-6080	-6241	-1234	-2341	-544	-32	1963	5674	5966	5815	2279	854	327	
-810	-1439	-3588	-6169	-7723	-4933	-1999	69	389	802	2639	6732	5294	3551	960	-1194	-4400	-6346	-6961	-302	-2060	-701	272	2093	4727	6820	5407	2372	1466	649	
-1109	-1109	-3007	-5949	-7770	-5608	-1732	662	407	1082	2452	5610	4435	3346	484	-1162	-4463	-6315	-6648	-921	-2013	-353	-272	1461	4355	6969	5592	2020	1077	369	
-653	-984	-2536	-4928	-7299	-6346	-2313	-350	43	572	1498	4863	3800	3197	737	-375	-3852	-4593	-4942	-781	-2185	-169	-37	1535	4838	6764	4887	1723	403	-132	
-384	-355	-2316	-3923	-6388	-6126	-3114	208	-74	-52	750	3181	2642	1703	371	-155	-2646	-3137	-2782	-603	-1168	-103	155	2260	4801	5985	3737	388	335	-110	
-685	-638	-214	-3184	-5022	-5954	-3663	-986	-464	-170	-15	363	458	432	-37	-147	-1128	-1322	-592	-81	-213	0	430	2855	4281	5521	2624	292	306	154	
-288	-318	-116	-2289	-3876	-5624	-4479	-1928	-1508	-170	-575	-81	-177	-133	-140	216	-549	-103	-346	414	68	310	1088	4118	4968	3869	1177	550	446	244	
-251	-255	-192	-1237	-2070	-4713	-5107	-3120	-2622	-385	-1767	-59	-702	-442	-106	103	69	673	302	474	569	1978	2854	4991	3427	2403	713	197	68	55	
-178	-115	78	-703	-892	-3442	-4181	-4046	-3657	-1076	-2629	-523	-1234	-442	-349	233	323	1791	1080	1136	1523	2629	3505	4731	1755	1048	300	60	79	197	
-200	-104	-192	-313	-229	-1668	-3647	-3497	-4473	-2095	-3648	-1299	-2206	-796	-208	198	414	2723	1397	2532	2509	2796	4490	4675	975	129	171	24	118	369	
-191	-160	-146	-126	-185	-694	-3161	-2461	-3814	-2456	-4119	-1707	-2770	-796	-326	302	423	1549	1676	2569	2248	2703	3932	3858	559	131	42	-125	0	84	
-244	17	-104	-23	-406	-600	-1795	-1002	-2779	-1891	-3272	-1817	-2128	-545	-600	354	584	1027	1676	2327	2044	1811	2780	2241	223	-206	-100	-301	-162	-22	
-369	-144	-94	86	-288	-332	-806	-845	-1602	-1672	-2707	-1284	-1015	-341	-631	242	302	860	1136	1434	1355	1718	2575	1238	68	-206	-136	-213	-129	-74	
-502	-211	-214	-97	-170	-238	-508	-531	-692	-449	-1390	-611	-1015	-52	-313	-118	103	423	397	1005	103	806	637	396	-74	-162	-22	51	-66	41	
