11	16	-35	-90	-330	-247	-142	-140	48	185	224	279	84	102	141	-62	-64	-164	
100	29	1	-138	-413	-377	-267	-218	153	176	336	673	274	79	-107	-311	-201	-315	
58	125	-104	-49	-339	-485	-328	-334	-116	56	376	521	261	237	-305	-395	-326	-247	
67	39	45	-42	-407	-905	-650	-1033	-407	-14	784	775	388	411	-239	-333	-165	-242	
134	75	46	-85	-358	-847	-478	-1478	-373	-81	955	961	404	426	-107	-183	-165	-256	
102	91	-42	-100	-97	-978	-403	-1018	-122	248	955	538	182	228	125	-126	-178	-197	
25	-49	-187	-173	-104	-329	114	-286	-217	241	320	23	-74	181	-14	31	-112	-76	
-108	-279	-238	-111	337	335	725	421	24	-270	-498	-708	-238	-340	-100	258	335	56	
-175	-422	-374	-173	864	2097	2226	2101	584	-41	-1990	-2103	-953	-1397	23	781	437	287	
-419	-644	-1018	-359	970	2589	3222	3004	895	-210	-3066	-2934	-1724	-1969	7	979	491	380	
-426	-925	-1386	-173	1094	2589	3152	2882	843	-122	-3364	-3244	-2271	-1718	118	1343	1118	445	
-308	-836	-944	-332	1006	2378	1911	2396	705	-196	-2486	-3104	-2369	-1592	141	880	872	241	
-140	-467	-385	-373	263	1658	1719	1007	-227	-223	-1254	-1751	-1584	-1048	-20	699	872	-60	
-70	-237	-267	-201	-110	188	479	137	-77	-27	-928	-309	-414	-267	53	227	257	-112	
75	83	-222	-221	-413	-412	-96	-803	-190	48	-162	15	412	292	275	-106	23	-131	
268	166	307	-214	-902	-978	-636	-2168	-434	88	184	453	1086	597	125	-312	-316	-330	
216	391	315	-145	-596	-1312	-1026	-1780	-508	289	358	1402	1490	998	-166	-251	-336	-378	
150	438	266	-125	-296	-1196	-1329	-1722	-231	402	682	1046	1456	1015	-20	-275	-336	-344	
226	474	439	33	-269	-1268	-1112	-1018	-190	152	392	724	1170	1417	-40	-212	-218	-292	
-63	383	331	-49	-193	-1123	-267	-975	-204	193	336	318	951	463	-60	-172	-165	-221	
-203	116	215	-7	-135	-185	-178	-170	-177	40	205	159	918	260	-47	-111	-112	-184	
