-28	-91	-506	-187	-28	74	56	-151	-36	
67	-7	-812	-332	-97	16	203	-55	-100	
92	-244	-1356	-404	-241	57	423	227	-238	
14	-585	-1283	-580	-172	204	1615	364	4	
-163	-881	-1135	-1151	-241	188	1632	833	121	
41	-925	-856	-1078	-530	603	1283	486	525	
-175	-777	-812	-873	-713	106	724	324	225	
-123	-188	8	-276	-152	-199	309	-136	129	
33	408	1065	560	-7	-659	-451	-1262	-183	
234	1662	2603	1521	82	-1834	-2527	-2886	-217	
242	1626	2818	1823	254	-2327	-2715	-2742	-156	
410	1140	2711	1948	625	-2066	-2296	-2196	-359	
226	375	1566	1379	564	-1297	-1329	-1291	-217	
-70	-28	348	289	189	-206	-308	-198	-14	
