-149	-48	-21	-141	-100	-154	-423	-389	-523	-364	-52	-43	-25	-60	61	50	78	227	218	226	87	69	-45	24	75	
-183	-21	-89	-252	-54	-239	-212	-329	-978	-268	-74	-370	-37	-230	332	113	318	654	1153	444	270	183	-111	-18	-52	
-128	-54	-61	-274	-204	-332	-768	-382	-1771	-895	-430	-1391	-311	-252	785	393	1468	550	2132	1030	366	322	-163	69	-54	
-129	-88	-134	-217	-153	-705	-920	-883	-1798	-1683	-1302	-1218	-385	-104	369	402	1713	1869	2697	1030	1531	305	137	37	-11	
-102	-34	-94	-307	-340	-746	-1666	-1406	-2741	-1384	-1948	-1123	-252	-50	393	445	2429	2661	3940	1783	2227	708	209	165	121	
-70	-55	-110	-241	-365	-1135	-2191	-1873	-4286	-758	-2311	-1297	-412	-237	253	358	2241	1643	4147	2046	3601	1254	963	320	269	
-41	-34	-47	-301	-909	-1288	-3351	-3013	-4956	-458	-1649	-871	140	-208	-8	8	1543	1115	3526	2950	4748	2702	1471	902	121	
-51	-111	-262	-394	-1021	-2273	-4400	-4717	-3480	-477	-1396	-370	20	-74	-82	-340	865	628	2754	2743	5501	4113	3162	940	43	
-68	-95	-393	-462	-1355	-3370	-5795	-4992	-2728	-249	-437	-73	385	12	-23	-777	227	78	418	2159	6498	5166	4084	1767	208	
-250	-390	-751	-454	-1997	-4758	-6389	-4223	-3152	510	-30	131	2203	-237	-318	-1123	-1126	-296	286	1199	5670	6332	4366	2349	805	
-301	-343	-835	-574	-2067	-5466	-6803	-4332	-2154	-192	499	711	3204	-459	-773	-2305	-2070	-1031	8	218	5539	7141	5587	2274	1312	
-311	-424	-1046	-925	-2346	-5313	-7342	-4346	-622	380	1761	2015	3053	-341	-1844	-3470	-3062	-1503	-1019	-244	4974	7197	6076	2781	1387	
-303	-525	-1032	-869	-2876	-5369	-7494	-4195	-445	250	1969	2657	4016	-215	-2522	-3816	-3251	-1786	-1019	-638	4372	7253	5982	2894	1312	
-264	-423	-765	-883	-3071	-5146	-7024	-3865	-1456	920	1988	2600	3015	-104	-2427	-3753	-2433	-1802	-1035	-436	4748	6990	6302	2950	767	
-81	-135	-722	-1387	-3225	-4397	-6776	-4058	-1976	835	664	1637	1901	87	-1277	-3202	-1960	-1440	-407	-200	4673	6670	6076	2819	580	
-70	-159	-369	-1009	-2597	-3606	-5795	-3590	-2359	270	210	729	516	-8	-555	-1470	-575	-468	366	653	4692	5692	4441	1673	1181	
-95	-192	-289	-1149	-2109	-2745	-5118	-4071	-2810	-20	-259	183	8	-89	-274	-1234	-200	-222	1548	1519	5144	4489	3820	1090	661	
-122	-116	-181	-322	-867	-1551	-4179	-2848	-3726	-340	-1617	-585	-296	-311	131	-556	375	305	3432	2837	5106	3473	2373	348	200	
-7	-80	-81	-194	-227	-1010	-3323	-2725	-3890	-1153	-2201	-1644	-185	-156	183	-503	1600	1078	4016	4531	5068	2815	1471	104	-17	
-122	-115	-41	55	-260	-338	-2453	-1735	-2769	-2336	-1680	-1108	-437	-311	256	-185	1430	2095	4336	3966	3751	953	165	121	87	
-88	-36	-21	222	-167	-232	-1486	-1845	-1320	-1615	-1554	-1518	-378	-437	-28	218	1901	1869	4449	3270	1945	252	61	23	-37	
-29	80	119	277	221	-160	-478	-1048	-1743	-582	-939	-1218	-97	-239	-148	262	1939	1191	3225	2705	421	87	50	-52	-77	
-41	-148	-195	277	142	-47	-212	-461	-1702	-399	-612	-855	-279	-274	-230	87	1788	757	1944	1067	305	87	-27	-192	-184	
-149	-222	-91	222	31	-60	-254	-415	-459	-451	-254	-208	113	-178	-126	166	454	227	738	375	-52	-88	-52	-106	-126	
