-112	124	-111	-47	-7	-7	-313	-251	-237	-216	-268	-101	-7	173	133	-31	-34	-125	21	-92	-185	
-112	390	115	98	-96	-134	-320	-305	-986	-175	-342	-167	23	409	211	35	-149	-7	-74	-193	-211	
-28	481	342	551	-14	-110	-716	-377	-1256	-773	-694	-147	189	706	368	84	-78	-51	-115	-157	-111	
116	481	223	674	319	97	-918	-420	-1910	-1183	-708	-87	142	1155	1392	609	62	-116	-142	-208	-82	
-14	257	-69	354	311	-137	-1708	-892	-1597	-1367	-976	206	55	1471	2103	1331	240	-28	-126	-319	-119	
83	-49	313	310	90	-103	-1967	-1064	-1128	-1141	-1187	-27	252	1304	1211	1003	889	46	-100	-256	-220	
33	-97	148	136	-144	-239	-1507	-735	-843	-1296	-1004	-354	181	955	1227	708	372	309	-62	-224	-289	
91	-201	-194	-108	-199	16	-381	-149	-88	-390	-315	-87	-34	314	31	241	-328	278	-67	-67	-134	
-77	-298	-595	-172	-487	16	235	808	996	240	7	-81	-267	-272	-934	-244	-622	92	585	157	367	
-7	-471	-536	-640	-1094	301	1406	1861	2179	1926	504	261	-281	-1440	-2909	-1598	-773	-523	2158	503	1069	
-63	-797	-1063	-1646	-1152	440	1944	3276	3345	3495	1757	230	-1076	-3148	-4511	-2766	-1743	-1207	3046	1693	1712	
-146	-1091	-1298	-1952	-1297	277	2222	3725	4134	4211	2875	254	-937	-3620	-5712	-3989	-3589	-1013	1402	1523	1353	
-320	-929	-1444	-2404	-963	228	2379	4294	4546	4057	2672	79	-881	-3828	-5629	-4140	-3548	-608	744	1750	1277	
-237	-900	-1166	-2127	-833	489	1806	2948	3654	3034	2265	71	-602	-2912	-4511	-3068	-2140	-976	843	1599	490	
-140	-606	-726	-844	-485	122	1250	1292	2008	2591	1385	-61	-14	-1357	-3240	-1790	-1429	-262	413	1013	271	
-84	-257	-138	-186	-254	-198	210	387	292	784	263	-194	71	-352	-1141	-579	-937	-33	61	341	-97	
-114	-97	190	378	-254	-316	-490	-258	-257	-101	-108	-92	189	62	156	-86	-243	-151	-6	8	-117	
-63	107	190	314	-103	-321	-1306	-1407	-1071	-1127	-511	-254	490	922	1161	538	906	15	-195	-603	-304	
24	107	156	793	-55	-253	-1650	-2079	-2152	-2019	-765	-182	513	1520	2350	1627	1134	185	-185	-635	26	
-8	16	330	952	368	-28	-1349	-1979	-2778	-2302	-1258	-261	597	1969	2664	1479	551	-223	-587	-777	26	
-49	-14	0	740	196	8	-1076	-1622	-2266	-2004	-1370	-261	630	1736	2648	1216	264	208	-271	-824	-222	
-35	84	82	139	126	32	-1033	-1264	-1398	-1509	-1060	-381	458	1471	1921	1151	613	145	122	-745	-134	
-35	49	107	87	58	89	-716	-949	-744	-942	-429	-401	197	1620	979	483	279	104	-52	-385	-149	
200	116	0	-35	109	9	-347	-529	-149	-291	-271	-167	173	480	748	226	83	46	-163	-163	-60	
