8	-29	39	25	-47	-98	-222	-199	-7	98	358	-136	-224	
85	-36	-44	42	-28	-112	-547	-256	-100	90	521	146	-224	
0	-149	-2	84	-14	-327	-782	-373	-227	98	766	324	-129	
102	-198	101	193	167	-762	-988	-559	-337	294	1213	937	40	
196	2	287	130	-133	-1191	-915	-1298	-324	319	1387	833	347	
-92	-6	253	176	-126	-1590	-1106	-770	-427	237	1318	816	638	
-149	-184	-29	176	-133	-821	-104	-159	-427	-28	220	16	161	
-206	-382	-134	-8	0	50	439	404	-248	-601	-1401	-1090	-224	
-296	-424	-324	-288	50	1320	2228	1877	0	-1297	-2802	-2441	-373	
-404	-375	-450	-244	184	1518	2907	2161	90	-1689	-2628	-2742	-306	
-447	-219	-282	-158	108	1626	2657	1699	312	-1747	-3076	-2225	-332	
-245	-226	-211	-211	-7	558	1226	863	189	-992	-1748	-975	-265	
-142	-170	-29	-148	-189	166	257	231	197	-144	-267	-130	-103	
-121	-113	371	-106	-156	-14	-181	-235	-19	0	138	137	80	
-39	8	397	92	-83	-126	-513	-580	-35	294	268	162	-41	
85	42	102	-36	-140	-393	-385	-814	-269	24	178	-41	-177	
-40	-17	8	-71	-78	-133	-458	-639	-365	262	462	154	-55	
-43	-78	-31	-8	33	-327	-414	-448	-248	139	139	55	-27	
0	-64	-43	67	-3	-251	-617	-386	-131	40	122	41	56	
