-112	-265	-402	-339	-193	-14	301	40	-14	
234	-306	-451	-419	-200	-124	317	125	8	
88	-334	-753	-697	24	131	1108	137	258	
-81	-585	-1533	-1239	-97	262	1213	642	517	
-77	-526	-1474	-1283	-172	343	968	677	492	
-308	-851	-1342	-726	-399	-28	627	573	290	
-105	-105	-354	-97	-165	-141	-14	73	85	
-42	798	886	614	106	-354	-823	-946	0	
-42	1554	2854	1450	98	-1384	-2585	-2355	-217	
-91	1644	3301	1877	320	-1631	-2628	-3116	-285	
192	1464	2711	1432	403	-934	-2008	-2182	-359	
226	1104	1351	1005	493	-267	-1228	-1018	-190	
-133	250	132	148	172	-192	-232	-334	-95	
-147	-244	-506	-352	32	-158	415	73	-55	
-168	-230	-603	-639	-248	278	400	231	16	
-133	21	-1768	-844	-282	229	334	149	-81	
-140	-393	-1327	-359	-146	196	293	75	-78	
-49	-250	-311	-346	-138	-96	326	89	-129	
