-70	-129	-236	-335	-110	-48	122	-44	-45	
-126	-279	-527	-397	-159	-117	260	48	22	
-126	-334	-709	-565	-227	-206	537	81	8	
-97	-688	-753	-726	-69	212	605	146	113	
-272	-955	-885	-990	-159	139	1527	454	436	
-161	-821	-988	-1019	-165	171	1527	642	589	
-105	-969	-1518	-726	-379	204	846	903	743	
-14	-7	-423	-201	-159	-103	195	121	177	
167	500	356	421	-49	-252	-636	-932	-265	
301	1194	2424	1752	-7	-1370	-3033	-2297	-373	
301	1464	2818	2339	345	-1834	-3235	-2742	-298	
276	1464	2460	1290	-159	-978	-1834	-2699	-749	
293	358	975	495	-248	-543	-780	-1507	-495	
