-88	-37	-8	8	-23	-378	-363	-68	-384	-1015	-266	-126	305	244	40	-23	199	478	260	165	138	35	-37	
-90	-20	-55	-50	-89	-378	-726	-761	-340	-1503	-458	-325	127	122	125	78	411	530	304	173	64	-37	-74	
-161	-366	-141	-126	-378	-628	-852	-1045	-1079	-1786	-924	-937	-75	191	261	883	1725	828	776	243	211	37	47	
-339	-383	-276	-208	-422	-848	-1324	-1738	-2007	-1944	-924	-969	322	496	1301	1729	1951	1711	2014	556	156	225	150	
-344	-425	-370	-237	-1052	-2613	-2396	-2777	-2810	-2274	-956	-1063	165	383	1395	1334	3603	2724	2370	826	1122	425	86	
-383	-445	-770	-1533	-2155	-4362	-4113	-3375	-3110	-1503	-673	-1393	34	104	1264	1597	3735	3475	3796	2139	2078	434	242	
-282	-654	-1254	-1959	-4204	-5512	-4522	-3155	-1472	-1062	-126	-780	-222	-96	217	1240	2533	3175	4791	3676	2416	845	321	
-459	-615	-1144	-2400	-5071	-7419	-4979	-3832	-764	-448	576	-104	8	-502	-406	-52	1800	1936	5166	4858	4609	1201	511	
-393	-190	-1365	-3614	-5481	-7309	-4538	-2572	366	227	2452	392	17	-1291	-1660	-1078	487	828	5335	5908	5864	2082	1617	
-251	-694	-1822	-4734	-6426	-8018	-3372	-1407	2203	1398	4957	1274	-311	-3037	-2918	-3011	-266	-82	5053	6339	6689	2606	2254	
-210	-510	-1680	-5112	-7009	-7813	-2411	-651	3938	2698	6106	2009	-333	-3178	-4301	-4237	-779	-477	3665	5589	7833	3318	2853	
-338	-595	-2011	-5538	-8128	-7671	-1576	-304	4503	3697	7745	2084	-333	-4027	-4867	-5180	-1266	-295	2783	5758	8695	3524	3452	
-387	-503	-2185	-5096	-8680	-7513	-1214	-194	4107	3942	7218	1482	-333	-3508	-4883	-4834	-764	-207	2464	5608	8939	3955	3565	
-296	-170	-1901	-4749	-7955	-6836	-1813	-714	3259	2378	5824	1086	-192	-3508	-4427	-3514	-104	-244	3102	5308	8882	3824	3771	
-387	-496	-1176	-3599	-6789	-6536	-2931	-1328	1279	795	3884	305	-250	-2014	-2713	-2461	287	347	3777	5870	8189	3225	2198	
-525	-249	-797	-2952	-5875	-6221	-4380	-2320	-230	-229	1793	-141	122	-882	-1534	-1266	1688	1035	5034	5083	7439	2307	1074	
-296	-287	-333	-1896	-3842	-4977	-4428	-3313	-669	-1188	567	-554	331	-229	-15	-148	2796	2461	5785	4802	4890	1782	1243	
-306	-315	-356	-1297	-2234	-4520	-4286	-3564	-2275	-2684	-193	-1205	340	26	1001	714	3096	3325	5091	3733	3109	668	364	
-334	-308	-344	-467	-784	-3054	-3845	-3108	-2480	-2857	-704	-1755	-254	357	2223	1541	4354	3306	4190	2382	1535	182	135	
-368	-281	-245	-474	-626	-1809	-3404	-2021	-2118	-2999	-599	-1425	43	104	2467	1767	3922	2874	3534	1051	486	-126	130	
-259	-203	-163	-134	-215	-880	-2049	-1076	-1913	-2054	-458	-1708	34	113	1076	1165	2890	2199	1564	225	86	-95	41	
-229	-183	-68	-289	227	-769	-1167	-1454	-669	-1361	-207	-1551	104	52	775	470	1519	828	982	-23	-136	-192	-94	
-145	-79	52	-31	-99	-562	-222	-400	-407	-874	-8	-1252	-89	17	211	236	-111	530	365	-89	-156	-152	-118	
-191	-46	-4	-30	-30	-296	-134	-340	-289	-716	52	-717	87	16	191	44	4	43	69	-87	-98	-140	-63	
