-85	-141	-56	33	-50	-132	-317	-383	-205	-306	-400	-493	-135	-94	-54	167	511	172	327	-119	85	0	87	-341	-244	-104	
-43	-78	106	241	24	-173	-392	-760	-410	-1507	-792	-701	-532	-114	214	197	543	600	514	372	177	87	-113	-298	-156	43	
-8	-71	318	316	107	-242	-516	-1776	-636	-2182	-1507	-843	-532	-208	388	213	739	781	757	497	479	131	26	-218	-333	-141	
126	87	201	143	45	-63	-1165	-2284	-1690	-2297	-1193	-1313	-592	-114	571	55	922	913	708	396	1121	560	341	-267	-310	-244	
363	82	129	76	-7	-551	-1777	-2501	-1098	-2254	-1121	-971	-829	-201	227	229	527	600	544	713	1400	1591	350	157	-267	-285	
56	-127	50	41	-49	-1298	-1733	-2385	-823	-1521	-359	-372	-433	-208	500	110	292	258	397	512	1004	1515	507	647	-244	-289	
33	-281	-7	-202	-132	-2147	-1967	-2153	-430	-1004	-68	-102	-316	-30	240	15	275	47	93	326	591	1477	1391	869	183	-171	
-99	-330	-342	-674	-620	-2396	-1835	-557	-82	-354	363	144	-169	-222	476	-7	-166	-311	-112	36	139	2404	1296	1258	166	61	
-282	-391	-969	-1709	-1489	-2689	-1048	-48	-55	-136	533	305	-128	-23	476	-167	-226	-533	-389	-209	317	630	1504	2165	544	358	
-349	-645	-1474	-2419	-2254	-2455	-385	352	309	17	549	1064	280	191	396	-300	-226	-782	-842	-473	-281	380	824	3959	1526	671	
-233	-854	-1905	-3040	-2004	-1942	-172	761	566	399	653	1013	448	332	238	-853	-621	-1141	-1090	-702	-419	350	408	4545	1865	973	
-436	-988	-2381	-3291	-2740	-1415	65	1324	1143	781	1706	944	989	454	39	-965	-1149	-1486	-1667	-1114	-582	-289	295	4262	2035	2143	
-366	-1615	-2559	-3439	-2813	-521	715	1218	846	798	1447	1099	1671	368	-107	-769	-1565	-1983	-1625	-1402	-582	-511	227	3846	2375	2483	
-500	-1421	-2455	-3764	-2813	-318	1218	1113	1335	1493	1378	1356	1824	792	-194	-1146	-1496	-2052	-1268	-1197	-686	-666	35	3676	2753	2823	
-380	-1197	-1965	-3883	-2931	-492	579	638	1352	1285	912	1270	1551	487	-147	-1634	-1329	-1417	-1062	-622	-532	-348	183	3091	2677	1841	
-190	-704	-2039	-3054	-2416	-873	162	483	863	573	298	1167	1142	334	-114	-769	-1107	-1541	-911	-1197	-471	-37	408	2939	1998	690	
-185	-346	-1771	-2640	-2578	-1444	-258	196	480	399	282	514	887	15	-227	-323	-899	-1196	-540	-1073	-327	-15	729	2411	1035	671	
-169	-365	-370	-1354	-2210	-1957	57	-110	399	194	169	144	273	-168	-220	-286	-352	-575	-279	-328	-190	464	1278	2826	166	349	
-78	-267	16	-940	-1724	-2338	-269	-717	317	-82	-136	-142	128	-195	-47	-247	-166	-278	-211	-112	-66	815	1032	2373	210	43	
-115	-141	284	-306	-650	-1986	-1252	-1573	-226	-458	-330	-446	-108	-80	-53	-193	133	-40	-172	95	750	1402	1674	463	-60	-222	
-25	-85	92	-63	-104	-1737	-2127	-2240	-1098	-1119	-277	-630	-115	-148	-117	13	173	297	70	332	634	2007	1826	201	-171	-113	
27	134	234	492	273	-1649	-2098	-1863	-1156	-2211	-1121	-801	-364	-195	0	189	656	864	708	531	263	2612	455	-60	-190	-215	
-46	84	226	333	282	-668	-1865	-2414	-1632	-2153	-792	-1313	-417	-370	-47	268	1055	880	905	791	943	1874	481	-237	-242	-252	
-247	143	251	333	113	-235	-859	-1587	-1156	-1895	-1007	-929	-451	-441	87	213	573	344	987	279	804	1855	481	-481	-289	-289	
-49	111	41	300	148	90	-582	-1021	-722	-1650	-821	-829	-431	-343	-141	260	369	133	438	380	526	1250	8	-211	-259	-265	
-233	5	69	216	91	272	-220	-311	-795	-946	-520	-601	-461	-356	0	284	369	23	255	279	177	368	3	-111	-176	-130	
