260	117	-7	-91	-199	-162	-239	-535	-388	525	-183	-95	56	-174	102	-67	-100	-102	-230	
319	-98	-42	-181	-194	-99	-179	-479	-334	44	-189	64	302	21	22	-206	-199	-139	-215	
14	-36	166	-14	-152	139	-151	-867	-327	-90	-196	750	388	133	-168	-255	-205	-177	-81	
210	-224	300	-63	-52	-172	-789	-1314	-442	-301	-250	1483	876	329	158	-170	-437	-239	-105	
-12	49	145	132	-187	16	-1558	-780	-946	-420	-230	1585	1503	150	121	-146	-239	-235	-178	
302	116	100	-35	-186	-220	-1413	-567	-1823	-292	-189	1773	876	428	324	110	-331	-332	-214	
302	133	33	-35	-98	74	-659	-103	-774	-265	-88	716	390	206	268	314	-185	-329	-286	
218	83	66	-167	-242	13	40	81	-252	-231	-88	24	-21	71	-27	173	141	-138	-158	
-85	-126	-218	-402	-375	180	237	1213	154	315	-108	-914	-314	-428	-220	267	329	-204	-139	
-480	-398	-407	-568	-205	411	1869	2313	937	670	-7	-2585	-1652	-757	-909	-47	1012	390	69	
-393	-391	-836	-929	-287	230	2994	3501	2274	1050	-95	-3619	-3202	-1612	-1495	-252	494	421	248	
-236	-513	-1102	-1209	-380	422	2906	3187	2726	998	-445	-3562	-3258	-2116	-1732	-163	798	1233	466	
-208	-321	-1073	-885	-270	353	1781	2523	2274	653	-169	-2797	-2202	-1710	-1244	-292	454	1381	472	
-22	-119	-777	-223	-112	378	1429	1754	729	826	-230	-801	-1624	-785	-463	-34	616	921	-40	
116	-14	-320	-149	-332	-165	155	203	48	189	-156	-323	-863	-127	71	102	305	491	84	
-29	-29	-49	282	-359	-293	-267	-506	-745	40	48	-27	167	309	681	362	78	-310	-297	
0	-21	237	323	-235	-379	-1239	-1517	-1564	-68	418	224	1147	103	982	102	-478	-408	-248	
143	-72	-63	1011	-49	-262	-1239	-1459	-1866	-298	418	272	1300	119	1132	110	-198	-112	-346	
-1	-22	-7	442	148	-319	-1065	-369	-1320	-678	430	440	927	230	1116	330	-312	-139	-197	
151	-7	175	334	115	-413	-1486	-185	-846	-749	152	614	707	451	497	55	-602	-323	-307	
41	134	225	203	90	-544	-1645	-232	-501	-400	249	288	588	373	245	39	-225	-159	-327	
50	20	150	165	-69	-165	-731	57	-232	-177	-108	136	87	39	-187	7	-357	-302	-216	
