200	-104	-213	-259	-200	-15	-185	-191	-133	-126	-214	-361	-235	129	-206	-163	-206	-96	345	293	83	236	215	60	9	-23	
99	95	-107	-199	-124	-208	-390	-361	-165	-189	-324	-338	-165	-177	-148	-81	24	406	457	138	196	178	123	77	60	-52	
-52	35	-15	-185	-200	-303	-450	-299	-242	-140	-376	-276	-251	-243	-126	250	262	544	440	276	296	258	181	271	335	-257	
-104	-45	-25	-191	-384	-369	-443	-339	-361	81	-786	-280	-295	-89	-45	605	408	397	483	129	241	379	-52	216	9	-136	
-141	-128	-37	-170	-477	-303	-531	-1150	-1120	-641	-1508	-731	-418	60	346	480	371	1399	901	77	894	484	237	241	-67	56	
-148	-288	-67	-208	-430	-875	-1615	-1511	-2109	-1535	-2088	-376	-1218	-15	328	601	1240	1641	1591	1326	1415	596	275	482	127	88	
-266	-318	-154	-163	-295	-797	-2133	-2830	-3255	-2069	-2292	-354	-1767	-332	20	60	1296	2537	2337	2760	2179	491	603	542	94	86	
-200	-252	-67	-384	-682	-1598	-2651	-4290	-3977	-2477	-2387	-15	-1845	-170	25	164	923	2518	3418	4177	3297	1676	1225	992	206	292	
-231	-245	-340	-495	-1059	-2242	-4300	-4651	-4306	-2037	-943	294	-2002	-8	-251	34	337	2219	2915	4288	4414	2886	2955	267	258	331	
-200	-155	-1030	-936	-1813	-3781	-5321	-4776	-4087	-1253	-990	-327	-983	-353	-405	-177	8	1343	2262	3003	4582	3947	3700	825	512	216	
-117	-334	-810	-1345	-2316	-5195	-5446	-4274	-2862	-251	-361	372	-471	-15	-1203	-702	-353	354	715	2369	4675	5008	4035	806	1218	580	
-141	-251	-1172	-1486	-3415	-6074	-6231	-3489	-1230	-111	-133	764	103	95	-1187	-576	-882	-137	86	2425	3706	5436	4556	2238	1925	680	
-126	-399	-983	-1534	-4311	-5807	-5540	-2060	-332	438	494	1775	1049	259	-999	-1328	-1822	-103	-830	1288	2254	5194	5300	3671	2389	1182	
-340	-554	-1565	-1769	-4971	-5855	-6090	-1417	0	1299	1381	3514	2732	527	-1548	-2707	-3686	-802	-1848	345	1415	5324	6323	4824	2538	1591	
-451	-748	-1266	-2319	-5238	-8101	-5666	-585	-126	2217	1756	4880	3387	265	-1814	-3632	-4234	-1836	-2349	-280	875	6534	6640	5307	3077	1331	
-269	-436	-999	-2964	-5662	-7896	-5321	-1322	-369	1636	1587	4038	3200	602	-2081	-3741	-4093	-1413	-1488	-162	1937	6479	7365	5642	3114	1703	
-300	-622	-967	-2225	-4421	-7818	-5839	-1809	-1246	655	1138	2785	2358	225	-1266	-2378	-3028	-1068	-580	34	2105	7223	8128	4563	1776	1777	
-325	-170	-1125	-1659	-3934	-7001	-5823	-2845	-2188	-332	199	1438	1423	216	-843	-1579	-2292	-567	-243	293	3073	8154	6733	4247	1795	1517	
-209	17	-842	-606	-2724	-5148	-5289	-4368	-2988	8	-229	563	900	103	-623	-493	-1415	-118	354	1586	3911	6702	5616	2871	1367	404	
-259	-234	-478	-339	-1781	-3514	-4708	-4839	-3475	-383	-1618	-8	0	-199	-357	-148	-553	112	1032	2425	4973	5994	4481	1941	549	300	
-49	-162	-297	-244	-1027	-2116	-3216	-4761	-3977	-1426	-2590	-339	-295	77	-192	346	198	1082	2206	3487	5029	4896	2044	695	361	270	
43	130	-29	-217	-540	-1567	-2196	-4729	-3318	-1818	-3594	-1154	-390	-200	25	458	458	2126	3176	3804	4992	3072	797	448	227	198	
-82	261	52	-52	-354	-340	-1458	-2641	-2957	-2712	-3391	-1123	-575	-258	34	919	1166	2313	2989	3804	3837	1657	86	-67	-96	-96	
82	168	148	-8	-200	-155	-1144	-1872	-2533	-2085	-2779	-1154	-1030	-133	-162	433	518	1977	2039	2891	2552	819	150	-45	-74	-37	
-23	182	50	-62	-96	-177	-494	-459	-1481	-751	-1445	-545	-1453	-500	-228	583	494	2275	1013	1586	690	819	-257	60	11	34	
32	243	130	-192	-118	-126	-421	-133	-477	-258	-928	-617	-575	-184	103	370	337	1641	397	457	284	285	-27	-43	25	-8	
