-207	-139	-160	-428	-421	-847	-280	-523	-75	-7	-7	175	230	426	275	101	78	-90	
-189	-254	-492	-726	-698	-1021	-362	-817	-116	0	86	231	531	497	540	180	343	-197	
-79	-195	-561	-932	-990	-1254	-383	-1133	-563	64	120	366	1052	697	573	141	86	-67	
-199	-866	-473	-873	-1019	-1776	-1083	-1406	-441	265	546	944	1237	1082	1421	62	80	43	
-339	-925	-635	-1210	-1908	-2603	-1935	-1895	-349	136	1159	1893	2130	1517	2119	297	249	113	
-280	-659	-576	-2147	-2666	-3691	-2571	-2556	-332	-189	1313	2503	2853	2839	2617	781	460	194	
-245	-718	-1518	-2616	-3687	-5026	-3018	-2340	80	-149	1603	2418	2769	3725	3232	1805	544	233	
-363	-792	-2460	-3641	-4897	-5418	-2600	-1076	210	25	288	1622	2786	4444	4197	2615	1348	15	
-553	-1058	-2843	-4989	-6093	-6143	-1921	-279	843	-246	-370	183	2567	5298	5560	3738	1955	-20	
-300	-1250	-3329	-6381	-6588	-5882	-539	462	1809	-530	-1339	-863	2399	6168	6574	4613	1988	567	
-731	-1517	-3549	-6483	-6180	-6274	-451	590	2534	-374	-1495	-1145	2887	6034	6873	5257	2135	637	
-390	-1339	-2916	-6454	-7303	-6448	-417	381	2051	-303	-1551	-722	2803	5866	7704	4877	1971	163	
-447	-1398	-3240	-5678	-7186	-6636	-1286	-164	774	-80	-478	71	2904	5733	6856	4729	1528	452	
-731	-1088	-2298	-4169	-6457	-5664	-1329	-975	371	16	80	521	3476	5766	5975	3787	1298	139	
-610	-585	-1489	-3158	-5276	-5069	-1574	-1320	40	55	288	1080	2921	4879	4629	2714	593	-14	
-326	-160	-929	-1913	-3643	-3822	-1805	-1478	-298	-122	375	859	2315	3976	2933	1112	273	-33	
-301	-156	-223	-1093	-2462	-2646	-1488	-1579	-502	-162	409	843	1338	2554	2086	156	28	-181	
-189	-240	-227	-152	-1631	-1442	-737	-1033	-312	96	552	1029	1389	781	639	289	171	-237	
-105	-258	-129	-215	-399	-1021	-464	-760	-143	-95	512	621	951	681	259	-185	62	-97	
284	-369	-182	-180	-90	-470	-477	-702	-238	-230	104	238	277	158	-166	-167	23	-82	
21	-148	-49	-35	131	-223	-239	-645	-336	-264	-56	-47	182	31	-259	-188	-47	-53	
