-137	138	94	119	255	-177	-282	-235	-280	-258	-423	-521	-159	-131	122	251	201	24	296	183	111	260	-50	-238	-301	-231	
5	216	275	265	47	-382	-436	-232	-553	-659	-797	-726	-159	-199	326	324	210	361	496	758	230	339	-47	-245	-328	-337	
154	302	525	453	51	-318	-598	-540	-1058	-1295	-988	-1107	-523	-209	472	346	452	944	1040	995	631	458	-34	-1210	-428	-348	
243	387	564	973	460	-375	-1392	-943	-1890	-1561	-1783	-1356	-310	-274	196	139	826	1253	1909	1469	867	664	-160	-1017	-911	-204	
260	441	883	1104	281	-357	-1767	-1645	-2559	-1561	-1621	-1239	-14	-322	448	729	653	1322	1875	1215	1187	1199	23	-906	-376	-364	
599	451	864	843	-135	-854	-1947	-1077	-1237	-1073	-738	-697	-269	-69	448	454	161	481	1330	910	1574	1400	291	-699	-389	-375	
456	409	340	582	-57	-944	-2037	-645	-553	-202	-264	-668	-413	-131	186	64	-835	104	597	809	1254	1182	490	-423	-554	-348	
443	389	318	8	0	-748	-1227	-148	-280	158	-208	-290	65	42	2	-136	-478	-176	-195	223	309	764	689	-20	-471	-366	
-238	121	-15	-684	-539	-283	-331	126	368	641	199	-104	148	-131	-82	-238	-764	-402	-431	-779	-87	221	656	399	-218	-326	
-74	-115	-258	-897	-426	-64	228	361	1172	1248	448	305	103	-179	-267	-501	-1235	-872	-1410	-1511	-911	-421	283	616	156	-230	
-29	-245	-657	-1430	-319	33	1019	1180	2204	1770	597	329	139	-110	-219	-1320	-1807	-1327	-1891	-2005	-1345	-937	-67	781	1102	396	
-173	-936	-1405	-1840	-171	263	2576	1635	2078	1590	796	1094	634	-28	-896	-2010	-1407	-1967	-2274	-2357	-1149	-1579	-285	376	1282	726	
-425	-1366	-1940	-1642	273	1051	3382	2200	2603	1536	1172	1396	1412	122	-982	-2541	-1493	-1854	-2415	-2850	-1065	-2234	-593	930	1758	396	
-483	-1734	-2414	-2099	400	1880	4573	2036	3073	1320	1333	1539	1536	90	-1242	-3145	-2108	-1896	-1990	-2949	-1247	-2555	-663	1012	1824	543	
-324	-1841	-2520	-1901	187	1530	4097	1836	3037	1122	1709	1467	1589	196	-852	-2527	-2279	-1754	-1905	-2371	-1401	-2653	-749	242	2217	1248	
-130	-1105	-2245	-1703	-22	775	2411	1399	2766	978	1780	1201	575	98	-780	-1837	-1321	-772	-2089	-1511	-1500	-2081	-464	180	1988	714	
-159	-997	-1864	-1217	-156	462	1441	907	2367	690	1404	969	254	147	-301	-745	-578	-729	-1169	-1779	-1163	-1509	-113	744	1413	590	
-22	-583	-1543	-669	-532	-184	635	370	1716	350	1458	382	156	-103	-62	-198	-298	-701	-744	-934	-813	-588	243	435	544	-40	
-15	-144	-350	-299	-553	-325	135	479	577	166	1082	322	-165	-151	24	-34	-14	-304	-150	-694	-348	126	239	211	-33	-169	
159	147	94	171	-807	-1020	-807	-43	150	-153	116	-173	-324	-199	-14	64	266	-108	16	-128	71	530	377	-232	-389	-178	
373	339	292	359	-149	-1170	-1872	-854	-308	-411	66	-463	-351	-192	57	235	517	88	408	876	699	1467	377	-409	-650	-669	
495	327	96	843	-121	-974	-1947	-1928	-1355	-1369	-187	-946	-282	-268	236	208	589	370	1756	1486	833	1417	-73	-740	-815	-1101	
321	380	789	1327	307	-779	-2082	-1854	-2054	-1871	-444	-1224	-538	-48	334	416	1464	567	2029	1893	1170	764	-186	-1376	-1433	-446	
278	316	433	1253	221	-327	-1572	-1555	-2143	-1768	-1577	-1239	-310	-144	187	-35	860	653	1960	1588	1271	331	-120	-1251	-1021	-355	
-58	173	677	638	196	0	-1167	-1406	-1578	-1531	-1106	-1107	-159	-110	114	469	1326	841	1603	1063	674	245	-226	-430	-815	-581	
-20	51	658	402	102	84	-657	-1048	-924	-1102	-429	-580	-282	-185	-28	389	1361	292	443	927	571	324	-100	-588	-408	-486	
-29	-108	482	8	-15	-85	-87	-645	-731	-614	-229	-199	-203	-192	-21	8	315	221	280	741	285	55	-169	-685	-172	-197	
-165	-30	361	68	-206	-174	-79	-78	-203	-251	-277	-197	-173	-91	24	16	290	0	320	453	95	-94	-213	-602	-152	-59	
