-34	-53	21	105	-89	-237	-267	-257	-255	-244	-200	47	191	147	348	198	97	52	-96	-59	
20	-79	12	8	-148	-217	-228	-241	-318	-700	-207	252	252	358	444	87	78	-18	-66	-52	
-124	-195	-187	-245	-326	-304	-352	-604	-622	-1173	-185	287	1211	592	531	156	41	-30	-96	-236	
-207	-196	-44	-274	-355	-722	-269	-856	-827	-1188	130	366	2020	1216	1113	409	192	34	-67	-135	
-144	-101	-125	-67	-1336	-2077	-1151	-1879	-1882	-1708	104	410	2340	2063	2392	1992	287	374	217	0	
-209	-227	-288	-148	-1935	-3464	-4191	-3187	-1897	-1661	279	401	2246	2834	4065	3439	1162	697	501	130	
-260	-308	-939	-1202	-2455	-5402	-5877	-4352	-2322	-905	602	252	2133	3793	5399	4886	3077	1429	963	423	
-302	-396	-750	-1975	-4031	-7608	-6586	-4005	-1063	-222	30	-245	270	3304	6828	6238	4091	1955	1751	330	
-248	-223	-8	-2054	-5512	-8569	-7027	-3061	280	380	-15	-827	-370	2269	7918	7986	4336	3062	1470	443	
-348	-301	-148	-2668	-5370	-9499	-7531	-2352	1110	1040	165	-2211	-1194	1705	8181	8286	5594	3419	1095	634	
-348	-693	-1444	-2905	-6111	-9325	-6696	-1864	1600	1247	288	-2872	-1178	453	7524	8606	6420	3062	1695	643	
-145	-784	-1649	-2290	-5496	-8553	-6602	-2037	1355	305	453	-2306	-259	802	7317	7986	6401	2931	1507	330	
-256	-706	-193	-1707	-3968	-6836	-6176	-2289	26	148	523	-1220	531	1329	7148	6426	4899	1917	1301	95	
-427	-699	-745	-1754	-2738	-5686	-5231	-3580	-1063	-244	118	-347	1964	1950	6114	4998	4035	1223	794	-74	
-145	-601	-333	-1502	-1304	-2912	-4239	-2903	-1567	-874	-116	-37	2453	2946	3952	3307	2044	1035	391	-89	
-151	-523	-333	-714	-752	-1668	-2679	-2226	-1598	-1613	331	235	1907	2194	2636	1842	1181	304	234	-60	
-107	7	-106	-89	-245	-1085	-1104	-1911	-1126	-1503	-185	200	1286	1404	1640	400	583	339	-89	-258	
-127	-131	-138	-74	-187	-549	-577	-635	-795	-1299	-265	209	479	652	444	113	-30	0	-317	-281	
