-265	-277	-373	-207	-49	32	-42	16	
-327	-499	-375	-255	16	334	127	16	
-467	-738	-345	-241	65	436	202	218	
-866	-1297	-497	-97	278	1143	478	379	
-1147	-1386	-1063	-90	972	1405	312	331	
-1369	-988	-1063	-282	180	1370	332	93	
-14	-77	-180	-172	24	89	0	13	
924	886	223	-117	-673	-1257	-1047	-391	
1986	2711	1539	-14	-1471	-2369	-2398	-346	
1914	3408	1805	411	-1965	-2657	-3145	-339	
1788	2693	1307	328	-1631	-2831	-1981	-258	
1050	1834	578	427	-659	-1156	-889	-170	
158	66	-56	304	-62	-48	-116	24	
-195	-423	-408	49	-28	472	202	-34	
-156	-679	-507	-145	24	339	295	8	
36	-694	-756	-159	-7	318	193	-89	
-327	-381	-433	-131	-14	218	-25	-59	
-247	-347	-521	-172	0	74	-82	-80	
-355	-339	-318	-35	-83	58	121	-55	
