-164	-217	-160	-115	-97	-97	-199	-232	-544	185	128	256	74	-72	-40	-61	-185	-195	-276	
-134	-131	-130	-51	-153	-200	-441	-144	-946	266	481	324	151	80	-140	-73	-238	-198	-257	
-22	-19	-21	-100	-263	-275	-528	-123	-946	-251	213	408	494	381	-140	-179	-288	-343	-322	
75	32	66	-63	-256	-337	-731	-369	-1363	-706	217	488	588	444	434	-173	-390	-330	-239	
117	8	70	-19	-69	-234	-833	-437	-1277	-366	-41	409	1283	749	390	-54	-311	-283	-282	
227	72	2	-14	-38	-287	-804	-219	-558	-349	-149	336	318	158	139	-54	-218	-260	-286	
420	-28	-119	-222	-83	-198	-220	171	-300	-298	-189	-108	-88	-227	63	-34	-185	-168	-309	
50	-182	-306	-458	-159	95	368	1125	446	-251	-331	-1013	-483	-672	-326	-67	-60	85	-341	
50	-391	-541	-664	-97	370	1746	2174	2014	517	-284	-2189	-1878	-1570	-1021	-87	313	351	155	
-218	-585	-792	-1327	-242	1041	2220	3449	2517	1240	-445	-2727	-2977	-2888	-1592	-193	715	1446	93	
-400	-939	-378	-974	-83	1200	2730	3274	2795	981	-284	-2868	-3428	-2719	-1676	-73	470	2185	649	
-555	-820	-422	-826	-263	758	2080	2523	2292	670	-122	-2302	-3174	-2775	-1467	-126	376	1545	400	
-162	-335	-327	-341	-325	296	1271	1667	1389	118	-245	-1127	-1779	-1514	-769	-133	399	1233	38	
-148	-77	-133	-118	-249	-90	155	285	235	99	152	-305	-455	-468	-74	23	117	483	-7	
-14	83	-7	-104	-345	-480	-572	-403	-368	-109	78	112	175	254	395	31	-159	-139	-7	
34	83	100	182	-276	-611	-818	-1083	-975	-366	160	546	538	833	714	-73	-381	-239	-119	
-43	100	183	385	-152	-582	-1036	-1286	-1679	-964	249	716	1266	1221	848	-226	-245	-230	-158	
-43	4	16	510	-49	-523	-1094	-1170	-2010	-359	241	375	1740	1103	714	78	-390	-277	-267	
-85	-56	208	247	-28	-296	-804	-549	-1809	-353	329	341	741	867	355	7	-616	-382	-296	
-22	-49	208	111	-42	-372	-673	-212	-1349	-204	217	277	295	404	379	62	-437	-290	-247	
