-69	-36	-14	-29	69	159	-18	-134	-102	-134	-174	-547	-536	-117	-76	138	202	234	160	192	550	222	197	-160	-185	-220	-204	-26	
16	17	112	100	128	264	25	-605	-288	-259	-390	-664	-873	-234	-117	57	267	342	275	464	741	353	316	-398	-377	-321	-289	45	
55	156	181	189	299	366	50	-927	-316	-1118	-1014	-1062	-975	-358	-315	187	346	688	704	1125	1452	134	191	-398	-1196	-494	-436	-118	
194	373	398	452	497	418	-22	-1257	-809	-1890	-1354	-1827	-975	-42	-99	211	243	981	944	1585	1825	373	714	-319	-1113	-1172	-841	-203	
235	323	294	1314	1383	187	-297	-1512	-1137	-2366	-1147	-1253	-1181	-62	-89	32	289	468	704	1381	1503	1507	932	-54	-1058	-1282	-348	-301	
61	213	376	902	973	34	-658	-1812	-421	-806	-762	-826	-712	-234	-226	142	220	258	112	801	1452	1271	1534	409	-796	-1062	-453	-402	
104	95	553	677	358	-277	-989	-1572	-302	-523	-181	-271	-609	-55	98	350	194	250	-102	272	521	1136	1601	330	-492	-856	-632	-608	
-58	-72	233	533	111	-580	-929	-867	-43	-280	258	-187	-408	-35	8	107	-41	-14	-304	-323	-74	134	932	314	62	-183	-609	-510	
-203	-94	-165	318	-193	-390	-583	-134	387	394	566	82	-97	-69	81	-18	-191	-244	-516	-928	-751	-334	316	365	548	171	93	-300	
-211	-149	-201	-72	-973	-291	25	363	543	1752	888	635	-7	32	32	-69	-889	-643	-772	-1594	-1511	-1023	-180	283	748	476	15	5	
-162	-188	-245	-794	-1156	-312	263	946	1326	2023	733	1047	578	139	-165	-151	-1061	-664	-1270	-1764	-1878	-1303	-1146	78	765	855	252	139	
-167	-195	-506	-1680	-1384	-64	314	2686	1635	2530	1284	1261	1254	705	-336	-423	-1880	-1336	-1854	-1948	-2314	-1458	-1760	-319	533	1315	510	39	
-94	-320	-829	-2169	-1871	238	664	3455	1890	2874	1482	1261	1165	1059	-21	-1372	-2110	-1450	-1768	-2245	-2582	-1780	-1369	-458	831	1791	435	252	
-176	-676	-1627	-2811	-1749	119	1346	4023	1872	2711	1536	1798	1254	1430	0	-1257	-2570	-1693	-1754	-2061	-2441	-2046	-1913	-885	1095	1791	590	323	
-306	-581	-1350	-2734	-2159	127	1549	3749	1490	2621	1428	2031	1272	1571	90	-1286	-2153	-1479	-1469	-1962	-2329	-1822	-2304	-1648	125	2152	466	247	
-224	-350	-905	-2261	-2129	76	793	2998	1399	1897	1266	1941	756	670	368	-896	-1722	-1092	-986	-2004	-2019	-1878	-1788	-663	227	2037	318	100	
-176	-166	-629	-1069	-1323	34	591	2338	1326	603	816	2013	330	41	-3	-458	-1262	-606	-786	-1098	-1540	-1640	-1132	-40	564	1200	505	213	
-102	-74	-79	-809	-654	-192	93	1258	525	544	762	1476	198	-51	40	-267	-443	-549	-587	-942	-1145	-1219	-644	236	501	491	341	57	
-94	52	8	-129	-207	-624	-184	211	330	510	250	850	66	-25	-7	122	89	-278	-291	-249	-666	-448	71	457	141	-60	-184	-59	
-44	139	242	75	111	-320	-382	-493	75	-70	-209	49	-201	-324	-165	619	478	48	-183	-42	-61	-21	731	495	-93	-218	-295	-190	
165	226	432	77	694	-383	-1547	-1557	-1286	-568	-355	-229	-214	-266	-151	332	308	331	168	328	521	317	1199	571	-133	-421	-335	-347	
218	356	310	77	395	-348	-1020	-1902	-1779	-1385	-940	-841	-421	-372	-172	184	243	589	313	1534	910	598	1450	723	-492	-746	-473	-362	
192	173	248	302	1159	-121	-613	-1857	-2316	-1861	-1280	-1091	-401	-241	-76	146	191	1205	1116	2097	1131	732	1316	181	-1528	-1474	-1073	-477	
77	175	207	639	675	34	-311	-927	-2570	-1549	-1265	-1356	-726	-344	32	137	104	946	944	2250	1351	1372	848	-140	-1624	-1488	-759	-510	
122	21	-8	190	824	187	110	-612	-1570	-1311	-1561	-885	-844	-179	-62	268	259	1119	961	1347	1029	539	284	-272	-989	-952	-315	-314	
-68	-202	-22	370	638	329	305	-359	-749	-687	-1058	-503	-477	-275	-240	334	470	912	345	614	629	571	165	-193	-1099	-415	-327	-159	
-148	-138	-108	215	377	187	110	92	-246	-356	-748	-388	-138	16	-213	293	300	468	217	429	566	492	-120	-206	-1224	-264	-256	-158	
-108	-94	-31	223	248	34	-128	-57	-113	-147	-334	-354	-21	16	-70	147	220	290	410	320	358	365	-173	-73	-1127	-47	-119	-143	
