-9	95	-48	-170	-177	-302	-544	-419	241	-76	-155	198	284	53	18	-22	-106	-396	-8	23	
25	25	34	-30	-258	-419	-1149	-382	-162	-50	180	189	585	146	8	-81	-88	-216	-14	-41	
22	-52	138	276	-111	-1018	-1400	-826	-228	-140	146	172	554	447	258	-81	-88	-124	94	34	
-54	104	211	20	-258	-1128	-1760	-889	-608	-265	336	363	1015	660	120	-312	-228	-286	-208	-250	
-66	44	190	-148	34	-1331	-1290	-826	-749	-463	169	382	1220	1031	215	-170	-242	-158	-227	-272	
-37	-52	-12	13	-256	-1003	-1134	-216	-243	-191	179	379	1201	864	180	-97	-286	-103	188	-78	
-138	-309	-157	-116	-67	-199	-214	88	293	-118	-31	-243	-111	-59	-66	-21	-22	103	472	-191	
-271	-427	-324	-250	-23	198	293	491	1452	350	60	-735	-1449	-633	-147	103	34	68	662	-520	
-302	-670	-467	-663	-96	715	1624	2123	2234	8	-482	-2751	-3403	-2008	-609	189	575	240	240	15	
-361	-1046	-326	-819	207	1647	3394	3222	2532	103	-1655	-4424	-4184	-2664	-1285	-125	538	481	313	137	
-103	-1266	-702	-1039	224	1815	3375	3371	2923	120	-1264	-4189	-3747	-3336	-1363	257	1222	498	394	163	
-258	-1015	-287	-992	302	1498	3208	2589	1787	103	-967	-3205	-3184	-2742	-514	292	944	465	384	-88	
-30	-184	-427	-631	0	431	1680	670	707	275	-748	-1610	-1496	-1383	-44	223	240	249	291	50	
-59	-170	216	-81	-339	-8	431	-324	396	250	-389	-111	180	-265	344	275	31	-154	17	-96	
77	225	167	-118	-434	-1018	-414	-1202	-272	-96	163	439	997	111	270	154	-235	-505	-184	-323	
173	279	346	77	-473	-1754	-1134	-2344	-1469	-368	620	2185	2074	1031	473	-44	-761	-958	77	-740	
95	372	432	147	-677	-2005	-1588	-2516	-1078	-191	769	2073	2502	1161	387	-228	-569	-880	-373	-414	
190	242	250	164	-302	-1597	-1447	-1843	-389	-294	473	1553	1870	920	464	-426	-404	-418	-259	-132	
-45	94	164	140	121	-1331	-1368	-1374	-294	-191	284	1051	1387	957	318	-213	-235	-243	-110	-158	
-20	17	97	112	-52	-530	-727	-309	-184	-143	77	698	172	474	17	-211	-147	-206	145	-72	
-15	-28	95	-111	-103	-309	-214	-125	-184	-78	-52	-30	-30	378	-37	-103	-132	-162	-100	5	
