-34	75	33	108	-126	-201	-168	-150	35	358	70	-34	
11	59	33	150	-195	-548	-207	-152	-14	472	-55	11	
56	22	61	234	-292	-694	-263	-289	8	635	207	8	
50	25	123	-33	-614	-915	-888	-310	180	449	243	72	
75	67	158	125	-748	-1533	-1356	-436	286	741	660	145	
-36	50	79	-126	-718	-1430	-1371	-1136	393	1195	538	-14	
-71	2	-2	-203	-762	-1606	-1034	-1048	155	951	642	250	
-78	-20	-41	-70	-188	-243	-270	-172	-96	114	105	218	
-198	-120	-71	25	834	635	404	180	-427	-679	-1004	-95	
-410	-363	-358	16	1716	2031	1165	-49	-1558	-1690	-2053	-635	
-748	-563	-525	25	1932	2049	1894	246	-2095	-2571	-2958	-463	
-262	-275	-346	67	1626	1888	1574	674	-1544	-2267	-2110	-332	
-219	-317	-376	-119	450	492	313	337	-833	-1401	-1363	-366	
-78	-134	-106	-63	16	99	-166	106	-165	-246	-1061	-136	
-36	-94	-134	-135	-202	-368	-800	-7	270	472	-164	-48	
110	-71	58	-140	-215	-753	-800	-42	302	611	300	201	
50	-64	-74	-147	-260	-561	-1034	148	327	446	332	129	
15	101	-141	-287	-306	-664	-1005	-351	340	349	219	-109	
96	36	-127	-155	-279	-252	-1034	-454	131	193	73	-68	
42	76	-42	75	-223	-499	-800	-337	-7	95	73	-68	
