-116	-26	-56	-118	-234	-160	-130	-381	-217	-27	200	390	55	158	-338	-338	-402	-241	
29	116	-14	-21	-440	-290	-348	-760	145	93	472	398	308	115	-391	-344	-389	-261	
209	133	-56	-104	-271	-209	-280	-846	-41	-216	682	673	423	387	-232	-258	-343	-355	
113	216	-42	-42	-330	-340	-982	-1464	-387	-257	338	470	325	316	-206	-205	-290	-328	
150	149	14	-21	-90	-369	-1791	-1363	-332	-115	460	724	817	395	55	-171	-283	-309	
242	0	-28	-68	-49	-688	-1199	-1349	-406	-176	250	453	341	395	306	-251	-204	-195	
75	-56	-91	-173	180	-281	-164	-143	-122	-14	-61	-41	-147	31	126	-53	-86	-20	
-14	-237	-219	29	723	229	603	1059	-34	-317	-437	-948	-490	-400	220	190	113	108	
-349	-292	-326	-214	1253	1869	2016	1736	113	-412	-1254	-1962	-1458	-1062	-67	329	241	77	
-635	-511	-723	-580	1819	1904	3204	2274	325	-601	-2401	-2836	-1948	-1579	-166	715	741	346	
-439	-629	-580	-360	1518	2326	3938	3195	481	-359	-2868	-3822	-1976	-1997	39	1475	1118	466	
-259	-703	-606	-251	617	1658	3327	2205	222	-250	-2458	-3230	-2257	-1676	283	996	647	248	
-287	-481	-291	-166	328	972	2016	833	137	-156	-1296	-1948	-1121	-797	125	391	257	140	
-112	-327	-303	-145	24	0	497	-89	32	-74	-178	-342	-381	-220	157	39	249	-19	
-112	-126	-146	-132	-269	-789	48	-573	-152	8	64	263	261	363	275	-60	85	-94	
0	32	116	-116	-440	-1283	-578	-1679	-75	112	352	572	1019	747	-27	-312	-343	-204	
123	141	224	-7	-413	-1210	-1517	-2311	-529	241	597	1605	985	563	-252	-1334	-441	-215	
95	275	259	8	-358	-746	-1416	-2628	-635	410	477	1740	1086	714	39	-948	-218	-84	
58	158	199	0	-276	-485	-451	-1550	-332	273	648	1181	716	553	110	-133	-68	-110	
117	166	145	-90	-269	-731	-308	-1090	-204	-27	360	978	373	530	125	-126	-122	-164	
67	150	307	-104	-179	-425	-430	-788	-41	16	280	538	349	165	-299	-317	-230	-230	
-133	-7	150	-28	-275	-374	-273	-558	88	86	216	207	-7	-267	-299	-219	-208	-250	
