-29	-8	64	145	15	0	-394	-92	-234	-299	-277	-187	-60	-131	-96	129	210	201	168	151	130	110	-133	-139	-251	-277	47	
173	86	155	171	-22	-43	-633	-406	-434	-969	-513	-242	-133	-144	57	267	412	281	432	271	206	173	-126	-238	-244	-289	66	
214	112	284	402	162	-99	-1212	-883	-687	-1250	-1194	-741	-83	-206	448	590	1240	773	1210	910	142	881	-213	-1017	-395	-329	-177	
207	164	459	731	332	-297	-1947	-1167	-1712	-1635	-1606	-873	-307	-288	139	121	1464	738	2421	1503	428	1199	-259	-961	-408	-393	-412	
165	432	658	1383	221	-703	-1962	-1212	-1935	-1443	-885	-873	16	-213	277	292	843	756	1620	1639	918	1383	-73	-837	-870	-420	-425	
320	734	527	526	59	-1140	-2292	-854	-1162	-748	-430	-741	74	61	440	348	193	353	1330	1215	934	1467	283	-437	-636	-622	-425	
330	432	465	257	-227	-974	-2007	-344	-702	-313	-70	-243	131	-55	208	40	80	128	376	538	381	1550	196	-357	-348	-473	-229	
260	320	182	-143	-338	-553	-556	-64	-217	116	-70	-21	-38	52	80	-238	-238	-195	-337	23	190	781	338	-133	-165	-212	-219	
-45	103	86	-608	-426	-240	228	67	466	600	215	198	36	113	-129	-645	-706	-331	-1027	-779	-114	241	251	454	171	-20	-210	
-204	-92	-336	-1658	-185	-64	456	743	1625	1212	546	307	90	65	-62	-961	-1007	-1128	-1537	-1680	-688	47	330	930	468	225	204	
-296	-552	-596	-1734	187	229	1862	1344	2078	1464	1136	396	90	155	-123	-1191	-1464	-1355	-1636	-1892	-728	-658	-146	1260	1052	479	417	
-119	-982	-1802	-1779	238	646	2796	1781	2367	1446	1619	1343	509	188	-471	-1492	-1350	-1569	-1707	-2174	-1359	-1453	-299	1029	1971	225	352	
-368	-1412	-3223	-1323	273	756	4261	2200	2965	1680	1029	1681	988	171	-1387	-1952	-1850	-1654	-1735	-2526	-1710	-1997	-413	1392	2382	808	410	
-526	-1780	-2994	-1658	273	1475	4811	1781	2838	1374	1333	1805	811	49	-1647	-2541	-2093	-1825	-1580	-2892	-2102	-2332	-691	1508	2398	380	370	
-101	-1795	-2077	-1658	34	1788	4664	1690	2929	1302	2424	1094	617	0	-939	-1967	-2136	-1284	-1750	-2371	-2116	-2192	-1343	517	2103	295	247	
-400	-1043	-2077	-1597	51	1088	3217	1435	2204	1536	1691	631	564	98	-389	-1722	-1908	-1185	-2571	-2258	-2131	-1676	-418	297	2037	372	85	
-245	-798	-1069	-1201	-64	738	2283	1035	1788	996	381	206	180	-35	-164	-932	-935	-1114	-1990	-1709	-1429	-1007	-100	478	1922	551	147	
-224	-373	-672	-821	-419	246	1239	761	1372	582	224	62	-131	-117	-28	-458	-649	-914	-1452	-1399	-953	-532	377	501	741	279	-117	
104	-244	-329	-471	-523	-410	228	416	611	241	33	-28	-214	-151	-19	8	-170	-587	-843	-396	-314	-54	267	227	-47	-446	-458	
312	285	-93	205	-792	-1035	-443	67	293	8	-153	-235	-337	-309	97	259	8	-183	-447	127	-134	212	197	-199	-251	-484	-366	
269	441	206	479	-376	-2210	-1587	-358	-419	-299	-262	-332	-509	-315	228	308	468	24	80	944	293	982	511	-229	-428	-623	-513	
426	330	77	843	-256	-1833	-1992	-1421	-939	-688	-264	-609	-473	-309	65	173	375	329	904	1351	732	1417	275	-934	-540	-868	-784	
182	376	996	954	196	-1065	-1587	-1704	-1326	-1236	-135	-990	-465	-226	122	746	533	533	1892	1690	749	1567	-113	-1666	-1186	-1470	-105	
86	302	902	843	383	-283	-1647	-1734	-1816	-1576	-959	-888	-365	-247	285	399	567	344	2370	1520	1002	1366	-120	-1293	-1364	-1511	-196	
34	268	283	214	59	-36	-1347	-1525	-1355	-1487	-841	-1034	-138	-199	114	348	446	1099	1296	1690	381	1082	23	-644	-870	-400	-216	
55	-65	258	257	102	169	-942	-958	-1132	-1383	-606	-844	-304	-192	203	470	533	653	614	653	476	513	94	-390	-719	-508	-301	
-43	-94	447	51	0	70	-72	-190	-404	-1102	-517	-419	-274	-268	101	210	525	327	448	358	357	213	-186	-313	-323	-334	-72	
