-105	-85	-97	-56	-223	-170	-69	-152	-432	-293	-429	-278	-188	-189	-34	87	-27	62	-172	54	-83	-91	36	96	201	170	26	-385	-82	
16	-83	-204	33	-104	-167	-206	-447	-459	-246	-645	-463	-277	-233	39	43	-80	212	203	70	139	181	197	376	284	253	26	-185	-126	
-43	-57	-138	-63	-56	-132	-138	-303	-818	-376	-1306	-649	-601	-504	-248	127	-140	216	329	216	256	438	197	289	306	210	-71	-252	131	
-15	-89	-120	-91	-82	-125	-249	-303	-789	-444	-1492	-1092	-1227	-461	-680	142	-160	464	329	210	295	501	506	470	665	-8	-267	-296	-55	
-205	-162	-146	-116	-56	-201	-428	-509	-1268	-578	-2283	-2022	-2167	-1197	-1328	333	-260	309	595	202	677	611	516	420	1504	8	-281	-129	-29	
-199	-124	-71	-89	-103	-181	-380	-1092	-1399	-1719	-2786	-2251	-1654	-1792	-1117	166	-574	440	485	429	1786	750	2971	1032	2033	210	-68	-15	0	
-170	-64	185	-133	-157	-125	-1063	-1879	-2124	-2600	-3030	-2422	-1925	-1537	-1610	190	-853	322	478	452	1737	1083	3046	2052	1787	393	181	0	0	
-237	-225	-66	-440	-265	-458	-2118	-2900	-3357	-2383	-2757	-1879	-1427	-787	-1300	269	-853	181	250	273	575	1951	1685	2582	3449	582	402	166	87	
-276	-136	-201	-447	-348	-1003	-3539	-3716	-3314	-2470	-2268	-1464	-1028	-433	-1046	214	-493	47	-60	-40	594	1967	823	3130	4866	1809	1558	332	218	
135	-92	-155	-969	-1058	-2563	-3934	-4387	-3256	-1517	-2168	-326	-630	8	-751	261	-136	-124	-324	-290	-125	533	1458	3697	6793	3206	2804	941	270	
-142	-211	-379	-1682	-2064	-3770	-4931	-3425	-3154	-852	-645	-14	-108	272	-402	-30	-139	-80	-1044	-514	-263	502	701	2941	7341	4490	3332	1224	655	
-170	-303	-1003	-1578	-2611	-4977	-6044	-2812	-1631	-192	-218	446	824	1517	318	388	-309	-788	-2840	-1777	-1415	-287	-518	1882	7416	6038	4842	2526	1468	
-205	-261	-1361	-1920	-3661	-6081	-6381	-2623	-1457	179	-55	1706	2368	3171	1452	420	-532	-1704	-3875	-2711	-2126	-863	-829	1674	6982	5925	5427	3167	1600	
-248	-261	-1316	-2277	-4104	-7273	-6117	-1894	-833	5	308	2810	3860	4944	2655	749	-407	-2273	-5243	-3838	-2263	-210	-289	408	5433	6472	5597	4053	1260	
-304	-345	-1077	-2574	-4459	-8789	-6806	-1690	-601	366	340	2862	4803	5745	3011	699	-616	-2648	-6099	-4635	-2919	-301	-419	271	5055	6642	7295	2639	1581	
-445	-807	-1675	-2277	-4947	-8112	-6718	-1515	-485	407	625	2620	5558	6256	4078	500	-965	-3245	-6651	-5253	-3493	309	-209	-237	5168	6340	6540	2903	978	
-290	-598	-1376	-2366	-5125	-8230	-6747	-1850	-439	529	1059	2258	4855	5881	3926	460	-1146	-3175	-6472	-5088	-3370	441	-100	-400	5924	6548	6597	2582	902	
-142	-549	-898	-2158	-4696	-7788	-6176	-2215	-340	489	607	1792	3808	4705	3248	749	-672	-2842	-4524	-3920	-1333	69	97	148	5489	6567	5710	1941	454	
-226	-542	-491	-2054	-4193	-6905	-6425	-2564	-456	16	503	826	2865	4006	2757	833	-769	-1968	-3544	-2656	-704	-321	271	522	6226	6038	5125	1809	463	
-285	-401	-436	-1519	-2788	-5713	-6703	-2987	-1094	-130	259	946	910	2353	1537	1120	-180	-913	-2384	-1406	-499	38	367	900	6226	4603	3842	941	751	
-339	-366	-316	-1341	-2212	-5006	-5868	-4154	-1819	-308	-123	662	112	1262	927	325	15	-279	-1362	-1076	-499	572	262	2260	6283	3829	3615	1168	567	
-184	-247	-218	-468	-762	-3034	-4125	-3818	-2762	-1199	-889	-61	-587	296	255	15	-14	-73	-73	93	419	595	2952	3319	4715	2168	992	323	200	
-184	-134	-113	-147	-126	-1813	-2865	-3847	-3793	-2109	-2096	-1150	-1569	-296	-329	-154	31	173	446	888	287	866	2479	3205	3317	1072	34	279	69	
-163	-162	42	-42	-119	-620	-917	-3352	-3517	-2455	-3418	-2265	-3063	-957	-1103	-201	71	401	616	1824	567	2243	1931	2600	1806	43	-171	183	-363	
-198	-102	3	-12	41	-347	-507	-1967	-3212	-2383	-3432	-2522	-3333	-1254	-1370	-474	-153	605	1326	1742	637	2826	1742	1939	1032	-296	-300	-107	-562	
-94	-15	151	89	59	24	-302	-1063	-2226	-2253	-3087	-2780	-2195	-1707	-1554	-334	0	1105	1855	2316	1264	1254	1969	1580	245	-281	-140	-266	-416	
-22	-15	47	117	83	199	-69	-348	-1471	-1618	-2599	-2508	-2024	-1325	-1328	-287	0	839	1541	1742	906	758	1023	315	253	-117	-107	-341	-356	
-17	-50	-64	259	216	128	-42	-179	-267	-1112	-1277	-1307	-1569	-758	-624	-434	-7	407	616	1052	667	304	355	-52	175	-208	-196	-304	-239	
-15	-80	70	169	177	141	20	16	-158	-679	-989	-978	-943	-574	-553	-314	94	204	376	823	409	269	148	-23	113	-259	-163	-126	-140	
-156	-64	33	117	183	-56	-35	-67	-131	-273	-745	-427	-402	-276	-175	-194	189	228	219	351	233	218	111	37	-193	-194	34	192	-163	
-198	-148	-155	134	43	-114	-126	-117	-96	-342	-645	-454	-288	-189	-108	-194	-20	7	69	288	-197	-98	41	52	-89	-35	367	158	36	
