-21	-105	-96	-86	-56	-230	-374	-345	8	131	35	-150	-14	
213	-27	-29	-64	-14	-230	-620	-404	-104	-21	146	65	56	
273	-184	-176	-15	-89	-334	-959	-712	-179	90	798	210	218	
49	-20	135	16	8	-748	-1121	-1195	-282	245	1318	625	541	
230	-78	33	-60	-266	-1088	-1180	-1166	-275	621	1230	312	347	
65	-113	0	-22	-398	-866	-1356	-756	-165	139	986	365	363	
-93	-332	-176	-178	-183	-153	-208	-187	-97	-7	293	24	-14	
-64	-267	-422	-57	0	341	635	1112	180	-847	-308	-903	-305	
-319	-378	-584	-274	-21	1464	2353	2215	386	-1645	-2556	-1809	-635	
-362	-339	-478	-465	-7	1086	2657	2179	460	-2472	-3076	-2714	-663	
-426	-135	-275	-106	8	978	2818	1503	518	-1935	-2195	-1794	-427	
-265	-198	-189	-134	-56	408	1548	738	370	-1471	-1156	-616	-319	
