-73	23	-48	-147	26	-214	-281	-407	-265	-19	445	79	-23	-82	78	-27	-61	14	69	-42	
-140	-52	-55	-11	-162	-154	-143	-407	-156	-67	48	127	34	88	174	113	-23	18	-30	-52	
-223	-105	-109	-148	-160	-97	-239	-462	-363	-141	-133	52	183	226	115	31	19	113	-17	-45	
-256	-216	-192	-218	-230	-302	-253	-635	-346	-244	8	87	139	165	165	-8	-45	72	-67	-52	
-256	-252	-222	-245	-332	-628	-379	-1060	-141	-763	-185	174	1079	627	287	121	295	287	46	-148	
-244	-164	-137	-149	-222	-1148	-978	-1328	-575	-1188	34	305	2001	1479	1001	304	374	173	113	-148	
-102	-73	-144	-274	-1509	-2676	-2821	-2084	-1220	-1393	-30	634	3337	2175	2467	1785	1105	313	104	-52	
-154	-120	-464	-919	-2659	-4173	-4554	-3076	-779	-1755	78	462	3394	2758	4347	2969	2476	903	460	-30	
-171	-164	-671	-1644	-3747	-6127	-5215	-3313	-540	-1062	-140	26	2509	3266	6151	4510	3190	1166	776	43	
-204	-340	-1365	-2180	-4913	-8995	-5798	-3076	-8	-126	-200	-638	327	3116	7467	6483	4279	1504	569	364	
-400	-607	-1491	-2921	-6174	-10019	-6633	-1879	865	173	104	-2101	-754	2307	7618	7666	4937	2630	1338	356	
-149	-196	-1664	-3236	-5906	-10145	-6129	-950	1600	380	-15	-2447	-1005	1705	8163	8512	5613	1823	1413	321	
-194	-379	-1617	-3409	-4961	-9042	-5845	-1045	384	280	253	-2762	-296	1743	8539	8286	6007	2405	1113	-15	
-171	-210	-1128	-2968	-4929	-8349	-6523	-2116	506	104	523	-1944	130	2006	8313	7215	5556	2574	701	297	
-168	-238	-385	-2211	-3920	-6473	-5247	-2289	-303	-97	142	-562	793	1950	7392	6276	3941	1673	547	234	
-155	-201	-701	-1770	-2754	-4803	-4365	-2273	-811	-119	707	-325	2791	2363	5813	4378	2739	1204	304	158	
-158	-237	-445	-1455	-1651	-2692	-3167	-2147	-1283	-732	964	357	2886	2326	4027	2612	504	547	365	191	
-145	-187	-171	-272	-579	-1179	-2175	-2399	-1567	-732	289	471	1757	915	2392	940	113	208	139	-82	
-163	-192	-127	-45	-437	-318	-1009	-2053	-1220	-590	453	392	1192	496	2392	200	-318	234	71	-148	
-215	-229	-97	-42	-23	-52	-556	-1013	-1189	-685	138	209	313	87	1076	-60	-198	-244	60	1	
