99	85	85	-55	-41	-313	-506	-801	-466	-335	-194	-115	110	227	12	-1	46	359	166	-37	-217	
116	83	65	-96	-279	-889	-635	-715	-370	-793	-349	-220	251	282	280	85	96	359	-171	-151	-222	
49	66	-14	-44	-89	-889	-878	-1042	-730	-1356	-187	-153	322	1392	281	166	391	376	-267	-171	-392	
190	330	-2	24	-335	-1277	-621	-1540	-914	-1497	-414	39	676	1822	642	404	347	35	-556	-319	-296	
522	429	289	81	-232	-1435	-435	-1398	-1636	-1624	-274	63	839	1690	1020	551	412	359	-1060	-752	-443	
522	774	649	196	-253	-1435	-935	-1000	-858	-1272	-134	-120	772	1244	1348	906	394	385	-1407	-1020	-517	
107	305	509	0	-267	-1722	-635	-374	-249	-736	-81	-107	1072	1161	1052	458	-53	289	-1139	-689	-596	
97	223	146	-180	-520	-1076	24	96	64	-255	-34	79	322	399	494	-46	-138	54	-282	-705	-416	
74	-63	32	-920	-679	-300	242	466	32	23	63	79	306	-100	234	-577	-451	-131	-111	-304	-296	
-271	-345	-830	-1239	-55	146	1240	1167	614	876	918	71	220	-961	-389	-1169	-1139	-15	376	367	-193	
-464	-990	-1471	-1732	415	555	1551	2042	2438	2079	1136	-67	-338	-2301	-1488	-1525	-1792	-97	654	1353	17	
-606	-1342	-1442	-1602	595	1615	2362	2659	3563	2824	1136	110	-982	-3088	-1584	-2495	-2023	-474	1183	2675	245	
-267	-1752	-1617	-1384	1405	1910	3017	3071	3461	3367	1793	134	-1274	-3503	-2216	-3138	-2255	-304	1561	3468	385	
-277	-1473	-1748	-1065	1160	1510	2690	2505	2932	3621	1793	252	-1718	-3779	-2464	-2345	-3574	87	1372	3091	630	
-215	-858	-1631	-1413	546	1910	2897	2025	2659	2892	1288	213	-1468	-3130	-2244	-1648	-2513	-82	1070	2297	603	
-77	-159	-582	-731	440	1180	1533	337	904	1537	206	150	-968	-1141	-1433	-1771	-667	665	1561	691	201	
-7	74	-337	-122	-123	186	412	0	224	414	-154	-129	-458	-317	-677	-1470	-1262	744	937	201	-30	
16	141	164	294	-301	-368	-312	-270	16	-88	-322	-221	-179	-291	-389	-433	-419	282	201	-437	-97	
132	311	864	726	-96	-1377	-1164	-1284	-485	-539	-700	-253	-34	109	-145	69	7	144	-89	-1288	-341	
215	703	2155	1043	-157	-1090	-1793	-1768	-1934	-1258	-883	-187	212	847	304	435	300	22	-356	-1383	17	
183	495	2190	1025	-76	-1176	-1893	-2124	-2004	-1652	-953	-220	188	1310	823	522	383	0	-414	-626	-119	
16	330	564	1271	293	-1061	-1407	-2081	-1849	-976	-785	-94	55	913	560	449	258	-52	-363	-359	-148	
-118	82	398	507	211	-630	-1264	-1370	-1197	-402	-514	-34	-34	399	1167	505	255	-304	-437	-296	-156	
-62	66	242	425	334	-198	-319	-715	-546	-396	-401	0	196	748	1003	422	73	-215	-280	-256	-252	
