-84	-206	-458	-308	-179	-90	407	106	56	
-77	-167	-478	-331	-207	-76	828	225	48	
-42	0	-561	-331	-97	-62	1160	447	145	
-98	0	-576	-726	-296	335	689	259	250	
-175	-674	-620	-990	-262	491	1003	1024	517	
-252	-1191	-694	-1254	-337	1095	1230	660	493	
-308	-1073	-841	-682	-544	480	1021	642	354	
-154	-244	-35	-111	-110	-14	114	-7	79	
117	391	1029	880	156	-369	-852	-1133	40	
301	1284	2836	1734	115	-1283	-2080	-2053	-204	
502	1770	3122	1965	238	-2095	-2441	-2714	-907	
276	1428	2925	1716	793	-1500	-2426	-2024	-414	
16	575	1065	1023	493	-1065	-1228	-1033	-298	
-161	75	315	-21	320	-185	-246	-374	-228	
