26	-102	-121	-169	-50	-104	-305	-376	-162	-99	-175	-333	-381	-290	-185	-107	40	-56	56	289	371	487	214	292	86	-80	-66	-86	-4	34	
1	-20	60	-53	34	-50	-305	-452	-296	-659	-517	-258	-624	-345	-152	-96	758	-75	137	313	460	639	269	324	108	38	-100	-132	-20	-69	
307	110	78	-137	-54	-171	-277	-1035	-577	-1137	-461	-327	-782	-829	-358	-117	229	147	226	530	1858	656	476	363	110	-60	-305	-218	-151	-267	
121	78	60	15	-39	-100	-426	-1517	-1467	-1286	-494	-1339	-1224	-873	-399	-110	366	208	1050	1099	2148	1063	648	442	320	-3	-178	-282	-295	-269	
201	61	114	77	-15	-136	-943	-1698	-2262	-2287	-1771	-1798	-1194	-1591	-494	-144	570	712	1930	1682	1858	2282	1507	1182	922	-93	-147	-256	-289	-237	
77	-131	41	-12	-86	-285	-1155	-2029	-2952	-2734	-2782	-2330	-1180	-1781	-379	-7	513	434	2224	1956	2335	2824	2214	2437	480	31	-60	-335	-189	-37	
17	-232	-156	-53	-278	-470	-1488	-2888	-3342	-2914	-2321	-2138	-1106	-1283	-468	-158	423	324	2293	1527	2591	2858	2736	3207	1454	282	117	-80	-92	-24	
245	-340	-267	-305	-500	-1977	-2396	-2993	-3252	-2600	-1578	-1783	-517	-800	-76	-151	317	316	1119	807	1909	2824	2601	3391	2834	1112	468	-7	-11	8	
-33	-259	-334	-399	-2016	-2859	-3940	-3310	-2577	-1540	-761	-866	-284	-228	271	-122	105	162	137	160	1125	2096	2332	3708	3897	2582	1266	365	49	210	
-211	-532	-411	-1565	-3147	-3847	-4591	-3099	-1422	-421	-63	-200	-14	-63	427	-586	32	-109	-393	-243	400	317	1103	3725	4928	4068	2152	271	61	490	
-334	-842	-1044	-2056	-4293	-5353	-4546	-2451	-542	-134	242	125	365	198	1023	-30	-185	-961	-1250	-1028	32	-74	436	3223	5593	5373	2890	660	410	622	
-117	-1183	-1799	-3177	-6095	-6281	-4167	-1502	33	227	1245	1158	2335	1094	2084	-369	-1184	-2469	-2437	-1711	-565	-581	103	1852	5593	6149	4564	1688	735	657	
-225	-1090	-2031	-4128	-7806	-6782	-2623	-1216	177	538	2639	2400	4303	2232	2119	-485	-1849	-3791	-3981	-2778	-1169	-948	-61	731	5310	6892	5582	2063	742	332	
-124	-1492	-3187	-4496	-7577	-7375	-1760	-492	515	743	2241	3552	5663	2926	1642	-137	-1921	-5271	-5540	-3590	-1665	-1173	-167	480	4878	7652	5877	1721	1384	280	
-363	-1353	-3264	-4788	-8158	-7588	-1443	-255	671	397	2566	5010	6092	3033	1448	-329	-2137	-6651	-6355	-4329	-1934	-1187	-247	213	4562	7982	6074	1835	1319	131	
-309	-1245	-3017	-5095	-9380	-7391	-1700	-522	268	344	3743	5136	6683	3886	811	-213	-2672	-6349	-5583	-4116	-1481	-1046	-134	181	4479	7140	5992	3041	533	297	
-184	-1353	-2632	-4803	-9395	-7436	-1851	-544	158	387	3870	4434	6361	3371	846	-441	-2845	-5832	-5039	-3789	-1466	-736	-87	-7	4662	6727	5828	2878	1076	322	
-233	-780	-1676	-4343	-8020	-7147	-2321	-1200	-122	75	2277	3336	5484	2481	205	-343	-2195	-4654	-4296	-2565	-815	-315	174	173	4579	6628	5253	1297	572	481	
-218	-548	-1399	-3146	-7424	-6691	-3698	-1442	481	-232	919	1464	4053	1290	131	-363	-1055	-3375	-2480	-1526	-404	111	222	831	4662	6000	3973	531	491	396	
-198	-159	-890	-2547	-5561	-6265	-4213	-2315	-113	-839	695	510	1583	313	312	-226	-592	-1708	-231	-331	-148	87	444	1935	4928	4762	3087	582	428	306	
-118	-272	-519	-1811	-4430	-5049	-4924	-3129	-289	-1585	561	-133	448	-297	-55	-185	-144	-395	460	160	160	521	1928	2772	4712	3754	1463	295	335	297	
-189	-289	-296	-581	-2322	-3969	-5091	-3445	-1287	-2078	-168	-807	91	-1166	-49	-69	179	-225	981	611	440	1723	3476	3257	3299	2565	872	331	98	227	
-146	-188	-44	-144	-1252	-2905	-4849	-4530	-2847	-2570	-496	-1724	-153	-1869	-7	90	236	113	1982	2231	921	2791	3544	3056	3050	1376	273	59	-2	131	
-77	-152	-145	-122	-208	-1445	-2956	-4289	-3777	-3361	-1697	-2700	-826	-1708	8	205	635	729	2931	2899	1705	3062	3695	2889	2601	399	159	132	3	26	
-37	-102	-260	-22	-323	-1019	-1897	-4003	-3432	-3540	-1638	-2907	-944	-1869	-124	90	1195	1267	3259	2865	2387	2960	2853	2420	1637	195	-165	-99	-141	26	
-29	-123	-260	-22	-43	-624	-1094	-2692	-2757	-2466	-1400	-3054	-1297	-1430	-248	57	1300	1250	2810	2574	2318	1673	2146	2052	457	-14	-195	-187	-196	-141	
-93	-73	-72	138	-77	-114	-671	-1818	-1917	-1794	-1281	-2226	-1062	-1298	-152	-48	1143	903	2275	2093	1722	961	968	865	212	-90	-152	-255	-268	-97	
-73	-44	-44	-63	-91	-29	-135	-824	-162	-1286	-806	-1605	-238	-961	-289	-14	619	397	1689	1545	1108	572	127	363	362	-229	-179	-391	-227	52	
-111	-94	-100	-136	-26	2	-29	-318	-299	-624	-524	-1221	-416	-470	-179	-29	293	64	557	618	887	207	150	165	70	-71	-184	-571	-299	-29	
