265	17	-7	-38	-76	-587	-414	-257	-241	-349	-181	-60	47	180	273	211	134	22	-89	-201	-215	-178	
539	158	27	58	-41	-587	-468	-345	-222	-990	-254	-160	464	321	347	307	69	-50	-267	-407	-289	-193	
580	140	15	26	24	-472	-520	-1171	-296	-1060	-348	-153	623	1012	872	710	158	-245	-651	-847	-348	-285	
580	165	227	8	-171	-961	-1050	-1242	-1070	-1497	-328	-153	1171	1310	1266	1264	100	-185	-1407	-926	-363	-283	
298	99	215	16	-396	-1234	-806	-1071	-971	-877	-234	-67	440	880	1036	264	-11	-459	-1250	-548	-178	-267	
110	99	128	-144	-708	-1306	-606	-729	-291	-511	-214	-187	473	831	970	452	52	-259	-966	-752	-738	-525	
24	82	-58	-199	-157	-354	-41	-81	-162	-74	-194	-56	204	431	296	-14	11	-207	-526	-496	-503	-400	
-215	-166	-241	-223	-225	-198	371	790	384	131	-107	-47	47	47	-185	-564	-299	-270	-415	17	-378	-126	
-541	-345	-420	-1065	-321	162	1205	1853	1176	690	285	94	-14	-727	-760	-2017	-562	-158	-30	253	-119	96	
-606	-609	-1471	-1544	57	421	1896	2454	2540	1622	563	110	-352	-2342	-1639	-1661	-1180	17	140	1655	78	218	
-650	-1093	-1733	-1196	464	1858	2551	3208	3290	2723	1372	31	-677	-3130	-2120	-1484	-2377	-326	560	2108	262	271	
-620	-1488	-1442	-1384	366	2431	2862	3174	3443	3383	1928	-134	-954	-3364	-2354	-2236	-3112	-444	918	2411	525	472	
-76	-1181	-1661	-1602	399	2222	2310	2694	2932	3400	1439	0	-1759	-3793	-3164	-3042	-3248	-274	900	2335	789	652	
-257	-858	-1865	-1428	423	2031	2500	1870	2199	2841	1153	245	-1857	-3199	-3041	-3042	-1874	-8	729	2411	978	717	
-215	-118	-482	-514	195	1285	705	1356	989	1351	333	55	-1385	-1597	-1502	-1497	-1792	648	918	975	437	244	
-194	-54	49	-158	187	275	113	257	360	302	79	71	-497	-575	-952	-1210	-510	256	411	516	52	-67	
30	49	493	24	-171	-238	-393	-473	-370	-101	-201	-113	-398	-352	-408	-388	456	270	166	-348	-193	-83	
149	132	864	73	-62	-1550	-792	-1341	-744	-553	-381	-167	-67	-27	-47	-387	345	203	0	-1367	-769	-244	
165	525	1837	614	285	-1406	-1207	-1697	-1197	-1962	-644	-107	369	431	288	512	396	-8	-385	-1588	-1163	-274	
24	470	1607	1025	334	-846	-1579	-2039	-1396	-2272	-616	-100	314	462	556	652	406	-148	-587	-1146	-580	-340	
16	297	846	1201	130	-388	-1350	-1854	-1325	-1244	-521	39	39	274	823	659	317	-289	-326	-847	-385	-344	
3	16	427	524	252	-415	-1278	-1142	-801	-402	-346	-193	149	600	708	626	495	-52	-287	-407	-311	-259	
-21	115	189	359	189	-164	-764	-573	-645	-376	-267	7	385	513	421	238	134	-195	-286	-311	-193	-148	
