-224	-319	-395	-324	-152	-73	73	-75	-14	
-189	-541	-340	-463	-193	-76	293	117	80	
33	-718	-635	-917	-83	327	1300	170	218	
-14	-1147	-517	-1312	-269	458	1597	590	517	
-245	-762	-1268	-1312	-365	726	1160	399	255	
33	-866	-1091	-1034	-325	327	497	486	161	
284	-188	-243	-214	-227	90	48	162	24	
326	744	439	543	-131	-485	-982	-716	-143	
636	1860	2532	1094	-248	-1732	-2556	-1823	-435	
301	1806	2693	1503	-42	-2153	-3350	-3174	-806	
301	1824	2746	1645	361	-1108	-2166	-2369	-400	
293	550	957	898	353	-470	-636	-1291	-224	
-203	100	16	-132	-62	-137	-144	-616	-102	
-125	-140	-548	-359	-159	-55	293	-354	80	
-112	7	-462	-595	-69	450	428	316	193	
-91	-119	-709	-932	-138	368	418	302	88	
-196	-216	-812	-873	-337	147	301	171	30	
-189	-260	-444	-419	-69	163	252	134	129	
83	-188	-430	-297	4	237	268	243	172	
201	-91	-520	-428	-111	106	21	89	2	
70	-299	-366	-394	-124	-199	-376	-184	-82	
